Entry,City,Country code,Edition,Country,Continent
"GOT Gothofred, OTHOFRED, or Godfrey, Denis or Diony- GoUen- SIUS> an emJnent civil lawyer, born of an illustrious bouse at Paris in 1549. Finding bis country invol¬ ved in the confusion of the leaguers, he accepted of a professor’s chair at Geneva, until he was patronized and employed by Henry IV.; but being afterwards stripped of his employments as a Huguenot, he at length retired to Heidelburg, from whence no offers were able to detach him. He was, however, disap¬ pointed of his intention to end his days there ; for the disturbances that broke out in the Palatinate obliged him, in 1621, to take refuge in Strasburg, where he died the following year. He wrote a great number of books; but his principal work is the Corpus Juris Ci- vilis, cum notis","Godfrey, Paris, Geneva",US,6,United States,North America
"Gothofred, Theodore, son of the former, was born at Geneva in 1580. As soon as he had .finished his studies, he went to Paris ; where he conformed to the Romish religion, and applied with indefatigable in¬ dustry to the study of history, that of France particu¬ larly, wherein he became very eminent, as appears by his works. In 1632, the king made him one of his historiographers, with a stipend of 3000 livres ; and, in 1636, he was sent to Cologne, to assist at the treaty of peace negociating there on the part of France, by the cardinal of Lyons. This treaty being removed to Munster, Gothofred was sent thither, where he drew up Memoirs on the subject; and continued in that city, in the king’s service, to his death in 1649. Princi“ pal work is his “ Account of the Ceremonial of the kings of France.” GOTTENBURG, or Gotheburg, a rich and strong town of West Gothland, in Sweden, with a good har¬ bour, at the mouth of the river Gothelba ; which is the best situated for foreign trade of any in Sweden, as it lies without the Sound. It occupies the site of an an¬ cient town, named Lodese, which was built by Gustavus Vasa ; and being endowed with considerable privileges, soon became the great emporium for the trade of the western provinces. Charles IX. when duke of Goth¬ land, having in 1604 laid the foundations of a new town in the island of Hisingen, at no great distance from Lo- dese, called Gotheborg (since corrupted into Gotten- burg'), in honour of his duchy ; upon his accession to the throne, he erected in his new town a trading company ; drew thither many foreigners, particularly the Dutch, to whom he allowed an exemption from all duties of export and import during 20 years; a corps of English and Vol. X. Part I. f GOT Scots troops under the command of William Stewart; Cotten- and granted to the Calvinists established therein the free Q0^tUjng’en< exercise of their religion, the first place in Sweden where this toleration was permitted. Ihe town being in 1611 reduced to ashes by the Danes, was rebuilt in the reign of Gustavus Adolphus in its present situation, and ob¬ tained a confirmation of its ancient rights, with the grant of several additional privileges.—It is built in a very sigular situation. At a small distance from the sea is a marshy plain, scarcely more than half a mile in breadth, watered by the rivers Gotha and Moldal, and almost entirely enclosed with high ridges of rocks, so bare and rugged, that they scarcely produce a single blade of grass, and exhibit as barren an appearance as the summits of the loftiest Alps. Gottenburg stands partly upon the ridges, and partly in the plain ; and is divided from these different situations into the Up¬ per and Lower Town. The latter is entirely level, in- , tersected by several canals in the manner of the Dutch towns; and its houses are all constructed upon piles ; the upper part hangs on the declivities ; and rows of buildings rise one above the other like the seats of an am¬ phitheatre. The whole is regularly fortified ; and its cir¬ cumference is near three miles, exclusive of the suburbs, called Haga, which lie toward the harbour. The streets are all uniformly straight: a few of the houses are of brick ; but the generality are constructed with wood painted red. The harbour is formed by two chains of rocks, and is about a quarter of a mile in breadth. Its entrance is defended by the fort of Newr Elfsborg, which stands upon a small rocky island, and contains a garrison of 250 men. There is at Gotten¬ burg a Royal Society of Sciences and Literature, upon the plan of that of Upsala.—Mr Coxe was informed by a merchant who had resided 22 years at Gottenburg, that, during that period, its population had increased considerably, and that it now contained about 30,000 inhabitants. This flourishing state is attributed to the extension of its commerce, particularly its East India Company, and the success of the herring-fishery. An English consul and several merchants of our nation reside at Gottenburg: and a chapel, with a regular chaplain, is appropriated to their use. E. Long. II","Geneva, Paris, Munster, Vasa, Gotha","FR,SE,US,NL,UK,IN,DE",6,"France,Sweden,United States,Netherlands,N/A,India,Germany","Europe,Europe,North America,Europe,N/A,Asia,Europe"
"GOTTINGEN, a considerable town of Lower Saxony in Germany, and in the duchy of Brunswick ; formerly free and imperial, but afterwards subject to the elector of Hanover. Here his late majesty George II, A founded / G O IT [2 founded an university. It is seated on the river Leine, in E. Long. g. 55. N. Lat. 51. 32","Brunswick, Hanover, George","US,DE,ZA",6,"United States,Germany,South Africa","North America,Europe,Africa"
"GOUDA, or TurgoW, a considerable town of South Holland, in the United Provinces, remarkable for its stately church. It is seated on the river Issel, in E. Long. 4. 36. N. Lat. 52. I",South Holland,US,6,United States,North America
"He went tdf Rome to examine the works of the great masters in that city. Here he contracted an intimacy with that excellent artist Adam Elsheimer $ studied his manner of penciling, designing, and colouring ; and made his. works models for his own imitation",Rome,US,6,United States,North America
"night-scene, in which the moon and stars are introdu- Condt ced with great success. 3. The angel with Tobit, who Q is drawing a fish by his side. The back-ground is a Gourgue? landscape ; the weeds in the fore-ground, and the ' branches of the trees in front, as well as the foliage and weeds hanging from them, are beautifully expres¬ sed. 4. The angel with Tobit, crossing a stream of water; The hack-ground, a landscape. 5. Baucis and Philemon entertaining Jupiter and Mercury. 6. A landscape, called the Aurora, representing the dawn of day. The effect is very beautiful. 7. The beheading of St John in prison, a very small upright oval print, which is by far the scarcest","Jupiter, Aurora",US,6,United States,North America
"1. The republican. 2. The monarchial. 3. The des¬ potic.—The first is that, where the people in a body, or only a part of the people, have the sovereign power ; the second, where one alone governs, but by fixed and established laws; hut in the despotic government, one person alone, without law and without rule, directs every thing by his own will and caprice. See the arti¬ cle Law, N° i. 3 —10. On the subject of govern¬ ment at large, see Montesquieu’s L'Espj'it des Loixi 1. 2. e. I.; Locke, ii. 129, &c. quarto edition, 1768 ; Sidney on government ; Sir Thomas Smith de Ttepuh",Sidney,US,6,United States,North America
"GOULART, Simon, a famous minister of Geneva, was born at Senlis in 1543 ; and was one of the most indefatigable writers of his time. He made consider¬ able additions to the Catalogue of witnesses of the truth, composed by Ulyricus ; and acquired a great reputation by his works ; the principal of which are, 1. A trans¬ lation of Seneca. 2. A collection of memorable histo¬ ries. 3. A translation of St Cyprian He /apsis. 4. Se¬ veral devotional and moral treatises. He died at Ge¬ neva in 1628","Geneva, Senlis","US,FR",6,"United States,France","North America,Europe"
"Gournay, Mary de Jars de, a lady celebrated for her learning, was the daughter of William de Jars, lord of Neufvi and Gournay. After the death of her father, she was patronised by Montaigne and Cardinal Riche¬ lieu. To the daughter of the former she dedicated her Nosegay of Pindus ; and composed several other works, the most considerable of which is Les Avis. She died at Paris in 1685, aged 80. The critics are divided concerning the reputation of this lady : by some she is styled the Syren of France ; others say her works should have been buried with her",Paris,"FR,US",6,"France,United States","Europe,North America"
"GOWER, John, one of our most ancient English poets, was contemporary with Chaucer, and his inti¬ mate friend. Of what family, or in what country lie was born, is uncertain. He studied the law, and was some time a member of the society of Lincoln’s-inn, where his acquaintance with Chaucer began. Some have asserted that he was a judge $ but this is by no means certain. In the first year of Henry IV. he be¬ came blind ; a misfortune which he laments in one of his Latin poems. He died in the year 1402 ; and was buried in St Mary Overie, which church he had re¬ built chiefly at his own expence, so that he must have lived in affluent circumstances. His tomb was magni¬ ficently and curiously ornamented. It still remains, but hath been repaired in later times. From the collar of SS round the neck of his effigies, which lies upon the tomb, it is conjectured that he had been knighted","Of, Lincoln","TR,US,UK",6,"Turkey,United States,N/A","Asia,North America,N/A"
"2. Vox clainantis, in Latin verse, in seven books. Pre¬ served also in the Bodleian library, and in that of All- Souls. It is a chronicle of the insurrection of the commons in the reign of Richard II. 3. Confessio amantis; printed at Westminster by Caxon in 1493",Westminster,US,6,United States,North America
"“ The gown, however, never became universal in Britain : and it seems to have been adopted only by the barons of the cities and the officers of the crown ; and has therefore been transmitted to us as the robe of reverence, the ensign of literature, and the mantle of magistracy. The wmollen and plaided garments of the chiefs having naturally superseded the leathern vestures of their clients, the former were still wore by the ge¬ nerality of the Britons $ and they were retained by the gentlemen of the country, and by the commonalty both in country and city. That this was the case, appears evident from the correspondent conduct of the Gauls and Britons; who kept their Virgata Sagula to the last, and communicated them to the Franks and Saxons. The plaided drapery of the Britons still ap¬ peared general in the streets of Manchester ; and must have formed a striking contrast to the gown of the chief, the dark mantle of Italy : and it Rnd the orna¬ mented buttons on the shoulder are preserved among us even to the present moment, in the parti-coloured clothing and the tasseled shoulder knots of our foot¬ men.” In some universities physicians wear a scarlet gown",Manchester,"IT,US",6,"Italy,United States","Europe,North America"
"Gown is also taken in the general for civil magistra- ture, or the profession opposite to that of arms. In this sense it was that Cicero said cedant arma togee, GOWRAN, a borough town, in the county of Kilkenny and province of Leinster, Ireland. N. Lat, A 2 52","Cicero, Kilkenny","IE,US",6,"Ireland,United States","Europe,North America"
"GRAAF, Regnier de, a celebrated physician, born at Schoonhaven, in Holland, in 1641. He studied physic in Prussia. He was educated in Leyden, where he acquired great honour by publishing a treatise De Succo Pancreatico. He also published three pieces upon the organs of generation, both male and female j upon which subject he had a controversy with Swam- sperdam. He died young, in 1673*, and his works, 2 ] ; G R A with his life prefixed, were published at Leyden in Graaf 16^, in 8vo. 4 11 GRABE, John Ernest, a very learned writer in , Grace the beginning of the 18th century, a native of Konigs- berg, in Prussia. He was educated in the Lutheran religion ; but the reading of the fathers led him into doubts. He presented to the electoral consistory at Sambia in Prussia a memorial containing his doubts",Holland,US,6,United States,North America
"The elector gave orders to three eminent divines to an¬ swer them. Their answers shook him a little in his re¬ solution of embracing the Roman Catholic religion j and one of them, Spener, advised him to go to Eng¬ land. He went; and King William gave him a pen¬ sion, which was continued by Queen Anne. He was ordained a priest of the church of England, and ho¬ noured with the degree of doctor of divinity by the uni¬ versity of Oxford ; upon which occasion Dr George Smalridge pronounced two Latin orations, which were afterwards printed. He wrote, 1. Spicelegwm S, S",Oxford,US,6,United States,North America
"GRACCHUS, Tiberius, elected tribune of the Roman people, demanded in the senate, in their name, the execution of the Agrarian law 5 by which all per¬ sons possessing above 2CO acres of land were to be de¬ prived of the surplus, for the benefit of the poor citi¬ zens, amongst whom an equal distribution of them was to be made. Having carried his plan into execution by violent measures, he fell a victim to his zeal, being assassinated by his own party, 133 B. C. Caius his brother, pursuing the same steps, was killed by the consul Opimius, 121 B. C. See (history of) Rome","Roman, Rome","RO,US",6,"Romania,United States","Europe,North America"
"1. Atbenaeus tells us, in his Deipnosoph. lib. il. that in the famous regulation made by Amphictyon king of Athens with respect to the use of wine, both in sa¬ crifices and at home, he required that the name of Jupiter the Sustainer should be decently and reverently pronouficed. The same writer, in lib. iv. p. 149","Athens, Jupiter",US,6,United States,North America
"GRACES, Gratis, Charities, in the heathen theology, were fabulous deities, three in number, who attended, on Venus. Tb,ir names are, Aglaia, Thalia, and Euphrosyne j i. e. shining, flourishing, and gay; or' according to some authors, Pasithea, Euphrosyne, and TEgiale. They were supposed by some to be the daugh¬ ters of Jupiter and Eurynome the daughter of'Oceanus- and by others, to be the daughters of Bacchus and Venus",Jupiter,US,6,United States,North America
