Entry,City,Country code,Edition,Country,Continent
"Gothofred, Theodore, son of the former, was born at Geneva in 1580. As soon as he had .finished his studies, he went to Paris ; where he conformed to the Romish religion, and applied with indefatigable in¬ dustry to the study of history, that of France particu¬ larly, wherein he became very eminent, as appears by his works. In 1632, the king made him one of his historiographers, with a stipend of 3000 livres ; and, in 1636, he was sent to Cologne, to assist at the treaty of peace negociating there on the part of France, by the cardinal of Lyons. This treaty being removed to Munster, Gothofred was sent thither, where he drew up Memoirs on the subject; and continued in that city, in the king’s service, to his death in 1649. Princi“ pal work is his “ Account of the Ceremonial of the kings of France.” GOTTENBURG, or Gotheburg, a rich and strong town of West Gothland, in Sweden, with a good har¬ bour, at the mouth of the river Gothelba ; which is the best situated for foreign trade of any in Sweden, as it lies without the Sound. It occupies the site of an an¬ cient town, named Lodese, which was built by Gustavus Vasa ; and being endowed with considerable privileges, soon became the great emporium for the trade of the western provinces. Charles IX. when duke of Goth¬ land, having in 1604 laid the foundations of a new town in the island of Hisingen, at no great distance from Lo- dese, called Gotheborg (since corrupted into Gotten- burg'), in honour of his duchy ; upon his accession to the throne, he erected in his new town a trading company ; drew thither many foreigners, particularly the Dutch, to whom he allowed an exemption from all duties of export and import during 20 years; a corps of English and Vol. X. Part I. f GOT Scots troops under the command of William Stewart; Cotten- and granted to the Calvinists established therein the free Q0^tUjng’en< exercise of their religion, the first place in Sweden where this toleration was permitted. Ihe town being in 1611 reduced to ashes by the Danes, was rebuilt in the reign of Gustavus Adolphus in its present situation, and ob¬ tained a confirmation of its ancient rights, with the grant of several additional privileges.—It is built in a very sigular situation. At a small distance from the sea is a marshy plain, scarcely more than half a mile in breadth, watered by the rivers Gotha and Moldal, and almost entirely enclosed with high ridges of rocks, so bare and rugged, that they scarcely produce a single blade of grass, and exhibit as barren an appearance as the summits of the loftiest Alps. Gottenburg stands partly upon the ridges, and partly in the plain ; and is divided from these different situations into the Up¬ per and Lower Town. The latter is entirely level, in- , tersected by several canals in the manner of the Dutch towns; and its houses are all constructed upon piles ; the upper part hangs on the declivities ; and rows of buildings rise one above the other like the seats of an am¬ phitheatre. The whole is regularly fortified ; and its cir¬ cumference is near three miles, exclusive of the suburbs, called Haga, which lie toward the harbour. The streets are all uniformly straight: a few of the houses are of brick ; but the generality are constructed with wood painted red. The harbour is formed by two chains of rocks, and is about a quarter of a mile in breadth. Its entrance is defended by the fort of Newr Elfsborg, which stands upon a small rocky island, and contains a garrison of 250 men. There is at Gotten¬ burg a Royal Society of Sciences and Literature, upon the plan of that of Upsala.—Mr Coxe was informed by a merchant who had resided 22 years at Gottenburg, that, during that period, its population had increased considerably, and that it now contained about 30,000 inhabitants. This flourishing state is attributed to the extension of its commerce, particularly its East India Company, and the success of the herring-fishery. An English consul and several merchants of our nation reside at Gottenburg: and a chapel, with a regular chaplain, is appropriated to their use. E. Long. II","Geneva, Paris, Munster, Vasa, Gotha","FR,SE,US,NL,UK,IN,DE",6,"France,Sweden,United States,Netherlands,N/A,India,Germany","Europe,Europe,North America,Europe,N/A,Asia,Europe"
"GOWER, John, one of our most ancient English poets, was contemporary with Chaucer, and his inti¬ mate friend. Of what family, or in what country lie was born, is uncertain. He studied the law, and was some time a member of the society of Lincoln’s-inn, where his acquaintance with Chaucer began. Some have asserted that he was a judge $ but this is by no means certain. In the first year of Henry IV. he be¬ came blind ; a misfortune which he laments in one of his Latin poems. He died in the year 1402 ; and was buried in St Mary Overie, which church he had re¬ built chiefly at his own expence, so that he must have lived in affluent circumstances. His tomb was magni¬ ficently and curiously ornamented. It still remains, but hath been repaired in later times. From the collar of SS round the neck of his effigies, which lies upon the tomb, it is conjectured that he had been knighted","Of, Lincoln","TR,US,UK",6,"Turkey,United States,N/A","Asia,North America,N/A"
"But one of the fullest testimonies to our purpose is given hy Quintilian, Declam. 301. Adisti mensam, says he, ad quam cum venire cotpimus, Deos invocamus; “ We approached the table (at supper together), and then invoked the gods.” The Jesuit Trigautius, in his very elegant and in¬ structive narrative of the Christian expedition of their missionaries into China, book i. p. 69. gives this ac¬ count of the people there in the particular now under consideration. “ Before they place themselves for partaking of an entertainment, the person who makes it sets a vessel, either of gold, or silver, or marble, or some such valuable material, in a charger full of wine, which he holds with both his hands, and then makes a low bow to the person of chief quality or character at the table. Then from the hall or dining-room, he goes into the porch or entry, where he again makes a very low bow, and turning his face to the south, pours out this wine upon the ground as a thankful oblation to the Lord of heaven. After this, repeat¬ ing his reverential obeisance, he returns into the hall,” &c",,CN,6,China,Asia
"Their celebrated historian Josephus, giving a detail of the rites and customs of the Essenes, who were con¬ fessedly the strictest and most pious professors of the Jewish religion, has this remarkable passage to the pre¬ sent purpose: “ The priest,” says he, “ begs a blessing before they presume to take any nourishment; and it is looked upon as a great sin to take or taste before.” Then follows the thanksgiving before meat: and “ when the meal,” proceeds he, “ is over, the priest prays again; and the company with him bless and praise God as their preserver, and the donor of their life and nourish¬ ment.” Philo, in his book De vita cantemplativa, gives an account of a body of men and women stricter than even the Essencs themselves. He distinguishes them by ] G R A no particular name, though his relation is very accurate Grace, and circumstantial ; namely, that on certain special v— occasions, before “ they took their meals, they placed themselves in a proper decent order; when, lilting up their hands and eyes to heaven, they prayed to God that he would be pleased to be propitious to them in the use of those his good creatures.” From the Hebrew ritual it appears, that the Jews had their hymns and psalms of thanksgiving, not only after eating their passover, but on a variety of other occasions, at and alter meals, and even between their several courses and dishes; as when the best of their wine was brought upon the table, or their aromatic confections, or the fruit of the garden, &c. On the day of the passover was sung Psalm cxiv. “ When Israel came out of Egypt,” &c",,"IL,EG",6,"Israel,Egypt","Asia,Africa"
"Of all external objects, a graceful person is the most agreeable",Of,TR,6,Turkey,Asia
"Gramina, the name of the fourth order in Linnaeus’s Fragments of a Natural Method, consisting of the nu¬ merous and natural family of the grasses, viz. agrostis, aira, alopecurus or fox-tail grass, anthoxanthum or ver¬ nal grass, aristida, arundo or reed, avena or oats, bo- hartia, briza, bromus, cinna, cornucopise or horn of plenty grass, cynosurus, dactylis, elymus, festuca or fescue-grass, hordeum or barley, lagurus or hare’s-tail ] G R A grass, lolium or darnel, lygeum or hooded matweed, Gramina, melica, milium or millet, nardus, oryza or rice, panicum Grammar, or panic-grass, paspalum, phalaris or canary-grass, phle- '—nr—' urn, poa, saccharum or sugar-cane, secale or rye, stipa or winged spike-grass, triticum or wheat, uniola or sea¬ side oats of Carolina, coix or Job’s tears, olyra, pharus, tripsacum, zea, Indian Turkey wheat or Indian corn, zizania, aegilops or wild fescue-grass, andropogon, ap- luda, cenchrus, holcus or Indian millet, ischaemum",Carolina,"IN,PR",6,"India,Puerto Rico","Asia,North America"
"SUBJUNCTIVE s called becaus it f WHICH and WHO. This subjunctive pronoun may be substituted in the place of amj noun whatever, whether it be expressive of a genus, a species, or an individual; as the animal WHICH, the man WHO, Alexander WHO, &fc. Nay, it may tl dasentenc butonl serves’ even become the substitute of the personal pronouns themselves; as when we say, 1 WHO now write, you who now read, thouviHO readest, he who wrote, she who spoke; where it is observable, that the subjunctive who adopts the person canno ea a sen ence, u on y serves . prepositive pronoun which it represents, and affects the verb accordingly. Who and which therefore are real pronouns, from substitution ; and they have this peculiarity besides, that they have not only the power of a pronoun, ous Of this kind are ^ a^S0 0^' a connec^ve t^ie same import with that which in English is expressed by the preposition of. The word that is now used indifferently for WHO or which, as a subjunctive pronoun; but it was originally used only as a And ATTRIBUTIVES-, which are those words that are expressive of all SUCH THINGS AS ARE CONCEIVED TO EXIST < NOT OF THEMSELVES ' BUT AS THE ATTRIBUTES of other things. These are divided into VERBS, or those words which are expressive of an attri¬ bute and an assertion ; as,I WRITE. They all admit of the variations after mentioned",Of,"TR,UK",6,"Turkey,N/A","Asia,N/A"
"'I. Those that are common to all attributives of 'Of INTENSION and REMISSION, or of QUANTITY CONTINUOUS j as moderately, vastly, exceedingly, fyc. These, like adjectives of a similar nature, admit of And I THE FIRST ORDER j i.e. which coalesce equally with J the different degrees of comparison",Of,TR,6,Turkey,Asia
"verbs, with participles, and with ADJECTIVES. J Of QUANTITY DISCRETE, as, once, twice, thrice, &$c. These are not, in strictness of speech, adverbs, being in reality the possessive cases of ONE, two, three, Sfc",Of,TR,6,Turkey,Asia
"f Of TIME; as, then, when, afterward, now, | Of PLACE ; as, here, there, where, hence, whence, <iPc. As also adverbs derived from prepositions ; as, upward, downward, fac","Of, Of",TR,6,Turkey,Asia
