Entry,City,Country code,Edition,Country,Continent
"GOTTINGEN, a considerable town of Lower Saxony in Germany, and in the duchy of Brunswick ; formerly free and imperial, but afterwards subject to the elector of Hanover. Here his late majesty George II, A founded / G O IT [2 founded an university. It is seated on the river Leine, in E. Long. g. 55. N. Lat. 51. 32","Brunswick, Hanover, George","US,DE,ZA",6,"United States,Germany,South Africa","North America,Europe,Africa"
"Considering the precision with which he executed his engravings, the freedom of handling the graver which may he discovered in them is very astonishing. The weeds and other parts of the fore-ground in that ad¬ mirable print of the Ceres, are very finely expressed",Ceres,ZA,6,South Africa,Africa
"An old woman appears holding a candle at the door of the cottage, and a boy naked standing by her is laugh¬ ing and pointing at the goddess ; for which contempt he was metamorphosed by her into a frog. The power¬ ful and striking effect of this engraving cannot he pro¬ perly described. This print is distinguished also by the same of the sorcery. 2. The flight into Egypt : A 1 . ",,EG,6,Egypt,Africa
"quotes Hermeias, an author extant in his time, who informs us of a people in Egypt, inhabitants of the city of Naucratis, whose custom it was on certain oc¬ casions, after they had placed themselves in the usual posture of eatiug at the table, to rise again and kneel; when the priest or precentor of the solemnity began to chant a grace, according to a stated form amongst them •, and when that was over, they joined in the meal in a solemn sacrificial manner. Heliodorus has a passage Grace",,EG,6,Egypt,Africa
"G R A [5 passage in liis JEthicpics to the same purpose, that it -was the custom of the Egyptian philosophers to pour out libations and put up ejaculations before they sat down to meals. Porphyry, in his treatise De abstin. lib. iv",,EG,6,Egypt,Africa
"p. 408. gives a great character of the Samnean gymno- sophists in Egypt for the strictness of their life : as one article in their favour, he observes, that at the sounding of a bell before their meals, which consisted only ot rice, bread, fruits, and herbs, they went to prayers j which being ended, and not before, the bell sounded again, and they sat down to eating. In general this was a religious usage or rite among the ancient Greeks; and derived from yet older ages, it Clement of Alex¬ andria rightly informs us. He mentions, that these people when they met together to refresh themselves with the juice of the grape, sung a piece of music, in imitation of the Hebrew psalms, which they called a scho/ion. Livy, lib. xxxix. speaks of it as a settled custom among the old Romans, that they offered sacrifice and prayer to the gods at their meals and compotations",,EG,6,Egypt,Africa
"Their celebrated historian Josephus, giving a detail of the rites and customs of the Essenes, who were con¬ fessedly the strictest and most pious professors of the Jewish religion, has this remarkable passage to the pre¬ sent purpose: “ The priest,” says he, “ begs a blessing before they presume to take any nourishment; and it is looked upon as a great sin to take or taste before.” Then follows the thanksgiving before meat: and “ when the meal,” proceeds he, “ is over, the priest prays again; and the company with him bless and praise God as their preserver, and the donor of their life and nourish¬ ment.” Philo, in his book De vita cantemplativa, gives an account of a body of men and women stricter than even the Essencs themselves. He distinguishes them by ] G R A no particular name, though his relation is very accurate Grace, and circumstantial ; namely, that on certain special v— occasions, before “ they took their meals, they placed themselves in a proper decent order; when, lilting up their hands and eyes to heaven, they prayed to God that he would be pleased to be propitious to them in the use of those his good creatures.” From the Hebrew ritual it appears, that the Jews had their hymns and psalms of thanksgiving, not only after eating their passover, but on a variety of other occasions, at and alter meals, and even between their several courses and dishes; as when the best of their wine was brought upon the table, or their aromatic confections, or the fruit of the garden, &c. On the day of the passover was sung Psalm cxiv. “ When Israel came out of Egypt,” &c",,"IL,EG",6,"Israel,Egypt","Asia,Africa"
"Graham, George, clock and watch-maker, the most ingenious and accurate artist in his time, was born in 1675. After his apprenticeship, Mr Tom- pion received him into his family, purely on account of his merit ; and treated him with a kind of parental affection as long as he lived. Besides his universally ac¬ knowledged .skill in his profession, he was a complete mechanic and astronomer ; the great mural arch in the observatory at Greenwich was made for Hr Halley, under his immediate inspection, and divided by his own hand : and from this incomparable original, the best foreign instruments of the kind are copies made by Lnglish artists. The sector by which Dr Bradley first discovered two new motions in the fixed stars, was of his invention and fabric : and when the French acade¬ micians were sent to the north to ascertain the figure of the earth, Mr Graham was thought the fittest per¬ son in Europe to supply them with instruments; those who went to the south were not so well furnished. He Graham was for many years a member of the Royal Society, |j to which he communicated several ingenious and im- Graham, portant discoveries ; and regarded the advancement of science more than the accumulation of wealth. He died in 1 751","Graham, George, Graham","US,ZA,FR",6,"United States,South Africa,France","North America,Africa,Europe"
"5. Man is endowed not only with sensation, but also with the faculty of reasoning; and simple inarticulate sounds are insufficient for expressing all the various modifications of thought, for communicating to others a chain of argumentation, or even for distinguishing be¬ tween the different sensations either of pain or of plea¬ sure: a man scorched with fire or unexpectedly plunged among ice, might utter the cry naturally indicative of sudden and violent pain ; the cry would be the same, or nearly the same, but the sensations of cold and heat are widely difl’erent. Articulation, by which those sim¬ ple sounds are modified, and a particular meaning fixed to each modification, is therefore absolutely necessary to such a being as man, and forms the language which distinguishes him from all other animals, and enables him to communicate with facility all that diversity of ideas with which his mind is stored, to make known his particular wants, and to distinguish with accuracy all his various sensations. Those sounds thus modified are called words j and as words have confessedly no natural relation to the ideas and perceptions of which they are significant, the use of them must either have been the result of human sagacity, or have been suggest¬ ed to the first man by the Author of nature",Man,CI,6,Côte d'Ivoire,Africa
"The two articles differ likewise in this respect, that The dif- as the article A serves only to separate one individualo\i- t’erence Re¬ ject from the general class to which it belongs, it cannot|^ee11 be applied ioplurals. It has indeed the same significa¬ tion nearly with the numerical word one ; and in French and Italian, the same word that denotes unity is also the article of which we now treat. But the essence of the article THE being to define objects, by pointing them out as those of which something is affirmed or denied which is not affirmed or denied of the other objects of the same class, it is equally applicable to both numbers : for things may he predicated of one set of men, as well as of a single man, which cannot be predi¬ cated of other men. The use and import of each article will appear from the following example : “ Man was made for Society, and ought to extend his good-will to all men; but a man will naturally entertain a more particular regard for the men with whom he has the most frequent intercourse, and enter into a still closer union with the man whose temper and disposition suit best with his own.” We have said, that the article A cannot be applied to plurals, because it denotes unity : but to this rule there is apparently a remarkable exception in the use of the adjectives Jew and many (the latter chiefly with the word great before it), which, though joined with plural substantives, yet admit of the singular article A : two",Man,"CI,FR,IT",6,"Côte d'Ivoire,France,Italy","Africa,Europe,Europe"
"In languages of which the nouns, adjectives, verbs, have inflexion, no mistake can arise from the want ofthe indefinite article $ because it can always be known by the terminations of the noun and the verb, and by the circumstances predicated of the noun, whether a whole species or one individual be intended. But this is not the case in English. In that language, the adjectives having no variation with respect to gender or number, and the tenses of the verbs being for the most part the same in both numbers, it might be often doubtful, had we not the indefinite article, whether the specific name was intended to express the whole species or only one in¬ dividual. Thus, if we say in English, Man was born sent from God,” we must be understood to mean that the birth of every man is from God, because to the specific term the indefinite article is not prefixed. Yet the words Eyenlo uvO^uTrti; uTrirccXpivog ©sov convey no such meaning to any person acquainted with the Greek language ; as the word without any article, is restricted to an individual by its concord with the verb and the participle 5 and the sense of the passage is, A man was born {or existed') sent from God",Man,"UK,CI,GR",6,"N/A,Côte d'Ivoire,Greece","N/A,Africa,Europe"
