Entry,City,Country code,Edition,Country,Continent
"To make the perufal of this comprehenfive work as eafy and fuccefsful as pof- fible, marginal references are made from general fyftems to particular articles, and reciprocally from the latter to the former. Thus the diligent inquirer after truth will no longer find himfelf under a neceffity of hunting the letters of the alphabet through all their arbitrary forms and pofitions, nor tantalized at laft by the unfatisfadory glance of an objeCt which the whole art or induftry of man could not poffibly explain in fuch a folitary and infulated fituation. The utility of this expedient will fufficiently appear from the following inftance; andfrom hence we may likewife fee how abortive and impotent the attempts of fome au¬ thors have proved who by references have tried to dired us how we may form a full fyftem from independent topics. From the preface of Chamber’s Didionary the fubfequent may be quoted as an example. “ Agriculture, or the Tillage and improvement of Soils, Clay^Sand, Earth, 8tc. by the operations of Ploughing, Fallowing, Burning, Sembradore, Semination, Manuring, &c. to produce Corn, Hemp, Flax, Liquorice, Saffron, &c. for Malt, Farina, &c. Granary, Threjh- ing, &c. The culture of Trees, Timber, &c. by Planting, Shrew ding. Barking, &c",Barking,GB,2,United Kingdom,Europe
"A A>. a THE charafter of the firftietter of the al- a^h.r.eX'..— phabet in Latin, Engliih, French, and J moft of the prefent languages of Europe",,FR,2,France,Europe
"5 The firft character in the Hebrew alpha¬ bet is called aleph, in the Greek alpha, in the Arabic eleph, and in the Syriac oleph",,GR,2,Greece,Europe
"AA, the name of feveral rivers in Germany and Swif- ferland",,DE,2,Germany,Europe
"AACH, a little town in Germany, in the circle of Suabia, near the fource of the river Aach, and almoft equally diftant from the Danube and the lake Con- ftance. It belongs to the houfe of Auftria; and is twelve miles north-eaft of Schaffhaufen, and twenty-five north- weft of Conftance. E. Long. 9. o. Lat. 47. 55",,DE,2,Germany,Europe
"AAHUS, a little town in Germany, in the circle of Weftphalia, and biffioprick of Munfter. It is the ca¬ pital of Aahus, a fmall diftridl; has a good cattle; and lies north-eaft of Coesfeldt. E. Long. 7.1. Lat. 52.10",,DE,2,Germany,Europe
"AAM, a Dutch meafure of capacity for liquids, con¬ taining about 63 pounds avoirdupois weight",,NL,2,Netherlands,Europe
"* See Ca- Aaron Harifchon, a learnedrabbi and caraite * in the I3111 century, wrote an Hebrew grammar, printed at Conftantinople 1581; probably the fame with Aaron the caraite, who wrote a commentary on the five books of Mofes, which is in MS. in the French king’s library",,FR,2,France,Europe
"ABACH, a market-town of Germany, in Lower Bavaria, feated on the Danube, fix miles fouth-weft of Ratifbon, and twenty-nine north of Landftuit. It is remarkable for Roman antiquities, and for fprings of mineral waters which are faid to be good for various diftempers. E. Long. 11. 56. Lat. 48. 53",Roman,"DE,RO",2,"Germany,Romania","Europe,Europe"
"ABADDON, is the n&me which St John in the Revelations gives to the king of the locuft, the angel of the bottomlefs pit. The infpired writer fays, this word is Hebrew, and in Greek fignifies ’Ayoxxuav, i. e. a dejiroyer. That angel-king is thought to be Satan or the devil: but Mr le Clerc thinks *, with Dr Hammond, that by the 'locuft which came out of the abyfs, may be underftood the zealots and robbers, who miferably affli&ed the land of Judea, and laid it in a manner wafte, before Jerufalem was taken by the Romans; and that Abaddon, the king of the locuft, may be John of Gif- chala, who, having treacheroufly left that town a little before it was furrendered to Titus, came to Jerufalem, where he foon headed part of the zealots, who acknow¬ ledged him as their king fwhilft the reft would not fubmit to him. This fubdivifion of the zealot-party brought a thoufand calamities on the Jews",,GR,2,Greece,Europe
