Entry,City,Country code,Edition,Country,Continent
Balfour’s philofophical effays,Balfour,ZA,1,South Africa,Africa
Sale’s Koran and life of Mahomed,Sale,MA,1,Morocco,Africa
"ABANBO, a river of Ethiopia which falls into the Nile",,ET,1,Ethiopia,Africa
"ABEX, the name of a large trad! of land, lying along the wed coad of the Red-fea, fouth of Egypt, fubjedt to the Ottoman Porte",,EG,1,Egypt,Africa
"ABYSSINIA, a kingdom of Africa, bounded on the N. by that of Sennar, or Nubia; on the E. part¬ ly by the Red fea, and partly by Dancala; on the YV, by Gorham and Gingirb; and on the S. by A- laba and Ommo-Zaidi. It was formerly of greater extent- A C A (9 extent than it is at prefent, becanfe fereral provinces have revolted, and the Turks have made encroach¬ ments to the eaft. The land is fertile in many places, and the air is very hot, except in the rainy feafon, and then it is very temperate. For four months in the year, greatet rains fall there than perhaps in any other part o? the world, which occafion the fwelling of the river Nile, that has its fource in this country. It con¬ tains mines of all forts of metal, except tin ; but the inhabitants make no great advantage thereof. The fields are watered by feveral ftreams, except in the mountainous parts. The emperor, or king, is called Negus ; and he has been commonly taken for Prelter John. Kis authority is abfolute, and he often dwells with his whole court in tents. However, AbyfEnia is not without cities, a* fome pretend; for Gondar is a large place, where the king commonly refides when he is not in the field. The inhabitants are black, or very near it; but they are not fo ugly as the negroes",Gondar,ET,1,Ethiopia,Africa
"ACacia, in the materia medica, the infpiflitated juice of the unripe fruit of the acacia. This juice is brought from Egypt in roundiih pieces, wrapt up in thin bladders, and is ufed as a mild allringent",,EG,1,Egypt,Africa
"ACAMBOU, a kingdom on the coaft of Guinea in A- frica",,GN,1,Guinea,Africa
"ACCAPITARE, inlaw, the adt of becoming vaffal of a lord, or of yielding him homage and obedience. See Vassal andHoMAGE",Ho,GH,1,Ghana,Africa
"of Malua, and 1000 S. E. of Fort St George, 95.55",George,ZA,1,South Africa,Africa
"ACLOWA, in botany, a barbarous name of a fpecies of"" colutea. It is ufed by the natives of Guinea to cure the itch. See Colutea, ACME, or Aexme, the top or height of any thing. It is ufually applied to the maturity of an animal juft be¬ fore it begins to decline; and phyficians have ufed it to exprefs the utmoft violence or crifis of a difeafe",,GN,1,Guinea,Africa
"ACNIDA, in botany, a genus of the dicecia pentandria * elafs. There is only one fpecies of it, viz. the ae- nida canabina. It is a native of Virginia",Virginia,ZA,1,South Africa,Africa
"ACOMAC, a county of Virginia, in N. America, be¬ ing a peninfula, bounded on the N. by Maryland; on the E and S. by the ocean, and on the W. by the bay of Chefe-peak. Cape Charles is at the entrance ■ of the bay, being the moft fouthern promontory of this county","Virginia, Maryland","ZA,US",1,"South Africa,United States","Africa,North America"
"ACRA, a town of Africa, on the coaft of Guinea, where the Engiifh, Dutch, and Danes, have ftrong forts, and each fort its particular village, o. 2. W. long, j. o. lat",,"GN,NL",1,"Guinea,Netherlands","Africa,Europe"
"ACRIDOPHAGI, fignifies locufl-eaters. It has been much difputed whether the inhabitants of Arabia, E- thiopia, tic. ever eat locufts. We (hall give the fub- ftance of what Hafl'elquift fays on this fubjecl, who travelled in Syria and Egypt fo late as the year 1752",,"SY,EG",1,"Syrian Arab Republic,Egypt","Asia,Africa"
"This ingenious gentleman, who travelled with a view to improve natural hiftory, informs us, that he allied Franks, and many other people who had lived long in thefe countries, whether they had ever heard that the inhabitants of Arabia and Ethiopia, tic. ufed locufts as food. They anfwered that they had. He like- wife arked the fame queftion of Armenians, Cophtes, and Syrians, who lived in Arabia, and had travelled in Syria and near the Red-fea; fome of whom faid they heard of fuch a pradtice, and others that they had often feen the people eat thefe infedts. He at laft obtained complete fatisfadtion on this head from a learned Iheck at Cairo, who had lived fix years in Mecca. This gentleman toldJhim, in prefence of M","Cairo, Mecca","ET,SY,EG,SA",1,"Ethiopia,Syrian Arab Republic,Egypt,Saudi Arabia","Africa,Asia,Africa,Asia"
