Entry,City,Country code,Edition,Country,Continent
"CUDDALORE, a town on the coad of Coro¬ mandel in India* belonging to the Englilh, very near the place where Fort St David once flood, N. Lat, II","Coro, David","IN,VE,PA",5,"India,Venezuela, Bolivarian Republic of,Panama","Asia,South America,North America"
"CUNOCEPHALI,in Mythology, (from K»»»,“dog,’v and KipxM, “ head,”) a kind of baboons, or animals with heads like thofe of dogs, which were wonder¬ fully endowed, and were preferved with great venera¬ tion by the Egyptians in many of their temples. It is related, that by their aftiftance the Egyptians found out the particular periods of the fun and moon ; and that one half of the animal w7as often buried, while- the other half furvived : and that they could read and write. This ftrange hiftory, Dr Bryant imagines, re¬ lates to the priefts of Egypt, ftyled cahen, to the no¬ vices in their temples, and to the examinations they were obliged to undergo, before they could be ad¬ mitted to the priefthood. The Egyptian colleges were fituated upon rocks or hills, called caph, and from- their confecration to the fun, caph-el; whence the Greeks deduced KSpfljXjj, and fromctf/zf»-c«/>/$-e/they form¬ ed x.vvtKYi<p£6X'js. So that cahen-caph-el was fome royal feminary in Upper Egypt, whence they draughted novi¬ ces to fupply their colleges and temples. By this etymology he explains the above hiftory. The death si- cup of one part, while the other furvived, denoted the re¬ gular fucceftion of the Egyptian priefthood. The cu- \10cephali are alfo found in India and other parts of the world. Thefe and the acephali were thus denomi¬ nated from their place of refidence and from their worfhip",,"EG,IN",5,"Egypt,India","Africa,Asia"
"CURACOA, or CuRASSOW, one of the larger An¬ tilles iflands, formerly iubjedl to the Dutch j fituated in W. Long. 68i 30* N. Lat. 1 2. 30. This ifland is little elfe than a bare rock, about ten leagues long and five broad •, lying three leagues off the coaft of Vene¬ zuela. It has an excellent harbour, but the entrance is difficult. The bafon is extremely large, and conve¬ nient in every refpedl ; and is defended by a fort fkil- fully conftrudled, and always kept in repair. The rea- fon of forming a fettlement upon this barren fpot, was to carry on a contraband trade with the Spanilh colonies on the continent j but after fome time the method of managing this trade was changed. Curaffow itfelf became an immenfe magazine, to which the Spaniards reforted in their boats to exchange gold, filver, va¬ nilla, cocoa, cochineal, bark, {kins, and mules, for ne¬ groes, linen, filks, India fluffs, fpices, laces, ribbands, quickfilver, fteel, and iron-ware. Thefe voyages, though continual, did not prevent a number of Dutch {loops from paffing from Curaffow to the continent",,"NL,IN",5,"Netherlands,India","Europe,Asia"
"In the fea, currents are either natural and general, as arifing from the diurnal rotation of the earth about its axis 3 or accidental and particular, caufed by the waters being driven againft promontories, or into gulfs and ftraits, where, wanting room to fpread, they are driven back, and thus difturb the ordinary flux of the fea. Currents are various, and directed towards different parts of the ocean, of which fowe Z l 7 ] CUR are conflant, others periodical. The moft extraordi¬ nary current of the fea is that by which part of the Atlantic or African ocean moves about Guinea from Cape Verd towards the curvature or bay of Africa which they call Fernando Poo ; viz. from weft to eaft* contrary to the general motion : and fuch is the force of the current, that when Ihips approach too near the Ihore, it carries them violently towards that bay, and deceives the mariners in their reckoning. There’ is a great variety of ftiifting currents, which do not laft, but return at certain periods : and thefe do, moft of them, depend upon and follow the anniverfary winds or monfoons, which by blowing in one place may caufe a current in another. Varenius informs us, that at Java, in the ftraits of Sunda, when the monfoons blow from the weft, viz. in the month of May, the currents fet to the call ward, contrary to the general motion. Between the ifland of Celebes and Madura, when the weftern monfoons fet in, viz. in December^ January, and February, or when the winds blow from the north-weft, or between the north and weft, the currents fet to the fouth-eaft, or between the foutli and eafl. At Ceylon, from the middle of March to Odfober, the currents let to the fouthward, and in the other parts of the year to the northward : becaufe at this time the fouthern monfoons blow, and' at the other the northern. Between Cochin-China and Ma¬ lacca, when the weftern msnfoons blow, viz. from April to Auguft, the currents fet eaftward againft the general motion 3 but the reft of the year they fet weft ward, the monfoon confpiring with the general motion. They run fo ftrongly in thefe feas, that un¬ experienced failors miftake them for waves that beat upon the rocks, known uiually by the name of break¬ ers. So for fome months after the 15th of February, the currents fet from the Maldives towards India cm the eaft, againft the general motion of the fea. On the ffiore of China and Cambodia, in the months of Odto- ber, November, and December, the currents fet to the north-weft, and from January to the fouth-weft,. whsn they run with fuch rapidity about the ftioals of Parcel, that they feem fwifter than an arrow.. A t Pulo Ccn- dore, upon the coaft of Cambodia, though the mon¬ foons are fhiftmg, yet the currents fet ftrongly to¬ wards the eaft, even when they blow to a contrary point. Along the coafts of the bay of Bengal, as far as the Cape Romania, at the extreme point of Malacca* the current runs fouthward in November and December. When the monfoons blow from China to Malacca, the fea runs fwiftly from Pulo Cambi to Pulo Condore on the coaft of Cambodia. In the bay of Sans Bras, not far from the Cape of Good Hope, there is a current particularly remarkable, where the ffa runs from eaft to weft to the landward j and this more vehemently, as it is oppofed by winds from a contrary dire&ion. The caufe is undoubtedly owing to fome adjacent ftiore which is higher than this. In the ftraits of Gibraltar the currents almoft conftantly drive to the eaftward, and carry ftiips into the Medi¬ terranean 3 they are alfo found to drive the fame way into St George’s channel","March, Along, Malacca, Malacca","CN,KH,IN,GI,MY,GN,MV,GB",5,"China,Cambodia,India,Gibraltar,Malaysia,Guinea,Maldives,United Kingdom","Asia,Asia,Asia,Europe,Asia,Africa,Asia,Europe"
"The natural appetites above-mentioned, differ from habit in the following particular : they have an unde¬ termined diredlion toward all objedls of gratification in general ; whereas an habitual appetite is diredled to a particular objedt : the attachment we have by ha¬ bit to a particular woman, differs widely from the na¬ tural paffion which comprehends the whole fex j and D the (a) Violent love, without affedlion, is finely exemplified in the following ftory. When Conftantinople was taken by the Turks, Irene, a young Greek of an illuftrious family, fell into the hands of Mahomet II. who was at that time in the prime of youth and glory. His favage heart being fubdued by her charms, he fhut him- felf up with her, denying accefs even to his minifters. Love obtained fuch afcendant as to make him frequent¬ ly abandon the army, and fly to his Irene. War relaxed, for vidlory was no longer the monarch’s favourite paffion. The foldiers, accuftomed to booty, began to murmur, and the infedlion fpread even among the com¬ manders. The Baffia Muftapha, confulting the fidelity he owed his mafter, was the firft who durft acquaint him of the difcourfes held publicly to the prejudice of his glory. The fultan, after a gloomy filence, formed his refolution. He ordered Muftapha to affemble the troops next morning j and then with precipitation retired to Irene’s apartment. Never before did that princefs appear fo charming j never before did the prince beftow fo many warm careffes. To give a new luftre to her beauty, he exhorted her women next morning to beftow their utmoft art and care on her drefs. He took her by the hand, led her into the middle of the army, and pulling off her veil demanded of the baflias with a fierce look, whether they had ever beheld fuch a beauty ? After an awful paufe, Mahomet with one hand laying hold of the young Greek by her beautiful locks, and with the other pulling out his fcimitar, fevered the head from the body at one ftrnke. Then turning to his grandees, with eyes wild and furious, “ This fword (fays he), when it is my will, knows to cut the bands of love.” However ftrange it may appear, we leatn from experience, that defire of enjoyment may confift with the moft brutal averfion, directed both to the fame woman. Of this tve have a noted example in the firft book *jf Sully’s Memoirs } to which we refer the reader",Of,"GR,TR",5,"Greece,Turkey","Europe,Asia"
"Moft of our readers are probably not ignorant that the art of engraving on wood has been revived of late years, and has been carried to great perfeftion by Meffrs Bewick of Newcaftle, and other ingenious artifts. Of this number we may mention Meffrs Nef- bit and Anderfon of London. The Natural Hiftory of Quadrupeds, in one volume 8vo, and the Natural E Hiftorv CUT [ 34 ] C Y A Cutting Hiftory of Britifli Birds, in two volumes, publifhed I! with engravings cut in wood by Meffrs Bewick, are t'uUs' , excellent fpecimensof the degree of perfeflion at which '* """" this art has arrived","Of, London","TR,GB",5,"Turkey,United Kingdom","Asia,Europe"
"Some report that the ancients made their ink from it; and others, that it is the bafts of China or Indian ink •, but both thefe accounts appear to have little founda¬ tion. Pliny, fpeaking of the inks made ufe of in his time, after obferving that the cuttle-fifti is in this re- fpeft of a wonderful nature, adds exprefsly, that ink was not made, from it",,"CN,IN",5,"China,India","Asia,Asia"
"dom, to keep him out of the way of aftion j a circum- ftance which broke his heart. He died at Dublin, Jan. 26. 1706-7, and is buried there in the cathedral of Chrift church. He wrote a poem on the death of Queen Mary ; and publiftied, in 1687, “ Poetical Ex- ercifes, written upon feveral occafions, and dedicated to her Royal highnefs Mary princefs of Orange.” It contains, befides the dedication figned J. Cutts, verfes to that princefs j a poem on Wifdom ; another to Mr Waller on his recommending it j feven more copies of verfes (one of them called La Mufe Cava/ier, which had been afcribed to Lord Peterborough, and as fuch men¬ tioned by Mr Walpole in the lift of that nobleman’s writings), and 11 fongs $ the whole compofing but a very thin volume 3 which is by no means fo fcarce as Mr Walpole fuppofes it to be. A fpecimen of his poetry (of which the five firft lines are quoted by Steele in his fifth Taller) is here added : Only tell her that I love, Leave the reft to her and fate 5 Some kind planet from above May perhaps her pity move 3 Lovers on their ftars muft wait 5 Only tell her that I love","Dublin, Mary, Orange","US,TM",5,"United States,Turkmenistan","North America,Asia"
"This is a valuable tree to the inhabitants of India, as Cycas it not only furnifhes a confiderable part of their conitant 1! bread, but alfo fupplies them with a large article of Cyclades",,IN,5,India,Asia
"U This occafioned him to draw up his piece De habitu Cyprus, virginum, “ concerning the drefs of young women j” * in which, befides what be fays on that particular head, he inculcates many leflhns of modefty and fo- briety. In the year 249, the emperor Decius be¬ gan to iflue out very fevere edicts againft the Chrifti- ans, which particularly affedted thofe upon the coalt ef Africa •, and in the beginning of 250, the Heathens in the circus and amphitheatre of Carthage, infilled loudly upon Cyprian’s being thrown to the lions : a common method of deftroying the primitive Chrifti- ans. Cyprian upon this withdrew from the church at Carthage, and fled into retirement, to avoid the fury ef the perfecutions. He wrote, in the place of his re¬ treat, pious and inftruflive letters to thofe who had been his hearers j and alfo to the hbellatici, a name by which thofe pufillanimous Chriftians were called, who procured certificates of the Heathen magiftrates, to (how that they had complied with the emperor’s or¬ ders in facrificing to idols. At his return to Carthage, he held feveral councils on the repentance of thofe who had fallen during this perfecution, and other points of difcipline \ he oppofed the fchemes of Novatus and Novatianus •, and contended for the rebaptizing of thofe w7ho had been baptized by heretics. At laid he died a martyr in the perfecution of Valerian and Gallienus, in 258. Cyprian wrote 81 letters, and feveral treatifes","Carthage, Carthage, Carthage","TN,CY",5,"Tunisia,Cyprus","Africa,Asia"
