Entry,City,Country code,Edition,Country,Continent
"CTESIPHON, a celebrated Greek arehiteft, who gave the defigns of the famous temple of Ephefus, and invented a machine for bringing thither the co¬ lumns to be ufed in that noble ftrubture. He ftourifh- ©d 544 BC.' Ctesi?hon, in /Indent Geography, a large village, or rather a fine city, of Chalonitis, the molt fouthern province of Affyria. It was fituated on the left or eaft fide of the Tigris, oppoftte to Seleueia on this fide j and built by the Parthians, to rival Seleucia. Here the kings of Parthia palled the winter ('Strabo); as tli^y did the fummer at Ecbatana. ",,GR,5,Greece,Europe
"CUB mofthenes, who accufed Ctefiphon of feditious views. Ctefipho* Demofthenes undertook the defence of his friend, in I! a celebrated oration ftill extant, and AEfchines was ba-, u ya‘ , nifiied. 2. A Greek architecl, who made the plan of DianaL temple at Ephefus. 3. An elegiac poet, whom King Attains fet over his poffeflions in AEolia",,GR,5,Greece,Europe
"4. A Greek hiftorian, who wrote a hiftory of Bce- otia",,GR,5,Greece,Europe
"CUB, a bear’s whelp. Among hunters, a fox and marten of the firft year are alfo called cubs. See Ursus",Ursus,PL,5,Poland,Europe
"CUBA, a large and very important illand in the Weft Indies, belonging to Spain. On the fouth-eaft begins at 20. 20. N. Eat. teuches the tropic of Can¬ cer on the north, and extends from 74. to 85. 15. W",,ES,5,Spain,Europe
"Long. It lies 60 miles to the weft of Hifpaniola, 25 leagues north of Jamaica, 100 miles to the eaft of Ju- catanj and as many to the fouth of Cape Florida ; and commands the entrance of the gulfs both of Mexi¬ co and Florida, as alfo the Avindward paffages. By this fituation it may be called the key of the Weft In¬ dies. It Avas difcovcred by Columbus in T492, who gave it the name of Ferdinando, in honour of King Ferdinand of Spain ; but it quickly after recovered its ancient name of Cuba. The natives did not regard Columbus with a \rery favourable eye at his landing ; and the weather proving very tempeftuous, he foon * left this ifiand, and failed to Hayti, noAv called Hifpa¬ niola, Aihere he Avas better received. The Spaniards, however, foon became mafters of it. By the year 1511 it was totally conquered ; and in that time they had deftroyed, according to their own accounts, feve¬ ral millions of people. But the poffeflion of Cuba was far from anfwering the expectations of the Spanifii adventurers, whofe avarice could be fatiated Avith nothing but gold. Thefe monfters, finding that there Avas gold upon the illand, concluded that it muft come from mines; and therefore tortured the few inhabi¬ tants they had left, in order to extort from tl a dif- covery of the places were thefe mines lay. ihe mi- feries endured by thefe poor creatures were fuch that they almoft unanimoufly refdlved to put an end to their own lives ; but were prevented by one of the Spanilh’ tyrants called Vafco Povccllos. This Avretch threaten¬ ed to hang himfelf along Avith them, that he might have the pleafure, as he faid, of tormenting them in the next Avorkl worfe than he had done in this; and fo much were they afraid of the Spaniards, that this A threat CUB [2 Cuba, threat diverted thefe poor favages from their defperate 1 _ refolution. In 1511, the town of Havannah was built, now the principal place on the illand. The houfes were at firft built only of wood j and the town itfelf was for a long time fo inconliderable, that in 1536 it wa# taken by a French pirate, who obliged the inha¬ bitants to pay yco ducats to lave it from being burnt","Florida, Columbus, Columbus","CU,US,JM,ES,UY,FR",5,"Cuba,United States,Jamaica,Spain,Uruguay,France","North America,North America,North America,Europe,South America,Europe"
"2. As being the ftaple of a great trade 5 and, 3. As being the key to the Welt Indies. The principal pro¬ duce of this illand is cotton. This commodity, how¬ ever, through negleft, is now become fo fcarce, that fometimes feveral years pafs without any of it being brought into Europe. In place of cotton, coffee has been cultivated ; but, by a limilar negligence, that is produced in no great quantity •, the whole produce not exceeding 30 or 35 thoufand weight, one-third of which is exported to Vera Cruz, and the reft to Spain",Vera Cruz,"ES,BR",5,"Spain,Brazil","Europe,South America"
"This cultivation of coffee naturally leads to that of fugar ; and this, which is the moft valuable produc¬ tion of America, would of itfelf be fufficient to give Cuba that ftate of profperity for which it feems de- figned by nature. Although the furface of the illand is in general uneven and mountainous, yet it has plains fufficiently extenfive, and well enough watered, to fup- ply the confumption of the greateft part of Europe with fugar. The incredible fertility of its new lands, if properly managed, w ould enable it to furpafs every other nation, however they may have now got the Hart of it : yet fueh is the indolence of the Spaniards, that to this day they have but few plantations, where,, with the fineft canes, they make but a fmall quantity • of coarfe fugar at a great expence. This ferves partly for the Mexican market, and partly for the mother- country j while the indolent inhabitants are content to import fugar for themfelves at the expence of near 220,cocl. annually. It has been expedted with pro¬ bability, that the tobacco imported from Cuba w ould compenfate this lofs; for after furnilhing Mexico and Peru, there was fufficient, with the little brought from Caracca and Buenos Ayres, to fupply all Spain. But this trade too has declined through the negligence of the court of Madrid, in not gratifying the general tafte for tobacco from the Havannah. The Spaniffi colonies have an univerfal trade in fkins ; and Cuba iiipplies ymually about 10 or 12 thoufand. The num¬ ber might eaftly be increafed in a country abounding with wild cattle, where feme gentlemen poffefs large trafts of ground, that for want of population can fcarce be applied to any other purpofe than that of breeding cattle. The hundredth part of this Bland is not yet cleared. The true plantations are all confined to the beautiful plains of the Havannah, and even thofe are not what they might be. AH thefe plantations ] CUB together may employ about 25,000 male and female Cuba flaves. The number of whites, meftees, mulattoes, l! and free negroes, upon the whole ifland, amounts to ,<""u^c'!(‘cr~j about 30,000. The food of thefe different fpecies con- fifts of excellent pork, very bad beef, and caffava bread. The colony would be more flourilhing, if its produdlions had not been made the property of a com¬ pany, whofe exclufive privilege operates as a conftant and invariable principle of difcouragement. If any thing could lupply the want of an open trade, and a- tone for the grievances occafioned by this monopoly at Cuba, it would be the advantage which this illand has for fuch a long time enjoyed, in being the rendezvous of almoft all the Spaniih veffels that fail to the new world. This praftice commenced almoft with the colony itfelf. Ponce de Leon, having made an at¬ tempt upon Florida in 1512, became acquainted with- the new canal of Bahama. It was immediately dif- covered that this was the belt route the fhips bound from Mexico to Europe could poffibly take $ and to this the wealth of the ifland is principally, if not alto¬ gether, owing","Madrid, Florida","CU,MX,ES,PE,UY",5,"Cuba,Mexico,Spain,Peru,Uruguay","North America,North America,Europe,South America,South America"
"Dr Arbuthnot makes the Englilh cubit equal to 18 inches •, the Roman cubit equal to 1 foot 5.406 inches ; and the cubit of the Scripture equal to 1 foot 0.888 inches",Roman,RO,5,Romania,Europe
"When thefe plants begin to (hoot their third or rough leaf, another bed muft be prepared for them like the firit; and when it is properly warm through the earth, the plants of the other bed muft be taken up, and planted in this, in which there muft be a hole in the middle of each light, about a foot deep, and nine inches over, filled with light and fine frefti earth laid hollow in form of a baton : in each of thefe holes there muft be fet four plants: thefe rauft be, for two or th ree days, {haded from the fun, that they may take firm root: after which they muft have all the fun they can, and now and then a little frefli air, as the ■weather will permit. When the plants are four or five inches high, they muft be gently pegged down towards the earth, in directions as different from one another as may be; and the branches afterwards pro¬ duced ftiould be treated in the fame manner. In a month after this the flowers will appear, and foon af¬ ter the rudiments of the fruit. The glaffes fliould nowr be carefully covered at night *, and in the day¬ time the whole plants ftiould be gently fprinkled with water. Thefe will produce fruit till about midfum- mer; at which time the fecond crop will come in to fupply their place j thefe are to be raifed in the fame manner as the early crop, only they do not require fo much care and trouble. This fecond crop {hould be fown in the end of March or beginning of Aprils The feafon for fowing the cucumbers of the laft crop, and for pickling, is towards the latter end of May, when the weather is fettled : thefe are fown in holes dug to a little depth, and filled up with fine earth, fo as to be left in the form of a bafon 3 eight or nine feeds being put into one hole. Thefe will code up in five or fix days; and till they are a week old, are in great danger from the fparrow's. After this they require only to be kept clear of weeds, and w atered now and then. There Humid be only five plants left at firft in each hole; and when they are grown a little farther up, the worft of thefe is to be pulled up, that there may finally remain only four. The plants of this crop w ill begin to produce fruit in July",March,GB,5,United Kingdom,Europe
"the French in the year 1781 ; and in 1783 underwent —""""v   a fevere fi'cge by the Britilh forces commanded by Ge¬ neral Stuart. At tips time it was become the prin¬ cipal place of arms held by the enemy on that coad: < they had exerted themfelves to the utmod in fortify* ing it} and it was garrifoned by a numerous body of the. bed forces of France, well provided with artil¬ lery, and every thing, neceffary for making a vigorous defence",Stuart,"FR,US",5,"France,United States","Europe,North America"
"The grenadiers aflailed a redoubt which greatly an¬ noyed them, but were obliged to retire *, on which the whole army advanced to the attack of the lines.. The French defended themfelves with refolution j and as both parties charged each other with fixed bayonets, a dreadful daughter enfued. At laid the Britilh were obliged to retreat; but the French having imprudent¬ ly come out of their lines to purfue them, were in their turn defeated, and obliged to give up the linea they had conftru&ed with fo much pains, and fo gal¬ lantly defended. The lofs on the part of the Britilh amounted to near 1000 killed and wounded, one halt of whom were Europeans } and that of the French was not lels than 600",,FR,5,France,Europe
"Though the Britilh proved vidforious/in this con- teft, yet the viflory colt fo dear that there was not now a fufficient number to carry on the fiege with any effe£L The troops alfo became fickly j and their ftrength diminilhed fo much, that the befieged formed a defign of not only obliging them to Vaife the fiege, •but of totally deftroying them. For this purpofe 4000 men were landed from the fquadron command¬ ed by M. Suffrein 5 and the conduct of the enterprife committed to the Chevalier de Damas, an experienced and valiant officer. On the 25th of June 1783, he fal- lied out at the head of the regiment of Aquitaine, fup¬ pofed to be one of the belt In the French fervice, and of which he was colonel 5 with other troops feledfed from the bravefl of the garrifon. The attack was made by day-break -, but though the Britilh were at firft put into fome diforder, they quickly recovered themlelves, and not only repulfed the enemy, but pur¬ ified them fo warmly, that the Chevalier de Damas himfelf was killed with about 200 of his countrymen, and as many taken prifoners",,FR,5,France,Europe
", This engagement was attended with one of the moft remarkable circumftances that happened during the whole war, viz. a corps of fepoy grenadiers en¬ countering the French troops oppofed to them with fixed bayonets, and overcoming them. This extraor¬ dinary bravery was not only noticed with due applaufe, but procured for that corps a provifion for themfelves and families from the prelidencies to which they be¬ longed, No other operation of any confequence took place C U D [ CeJctdore plade daring the fiege, which was how Toon ended by li , the news of peace having taken place between the bel- (Aidvvorti). }-gerent p0Wers of Europe",,FR,5,France,Europe
"CUENZA, a town of Spain, in New Caftile, and in the territory of the Sierra, with a bifhop’s fee. It was taken by Lord'Peterborough in 1706, but reta¬ ken by the duke of Berwick. It is feated on the river Xucar, in V/. Long. 1. 45. N. Lat, 40; 10",Peterborough,"ES,GB",5,"Spain,United Kingdom","Europe,Europe"
"CUERENHER1', Theodore Van, a very extra-' ordinary perfon, was a native of Arfcfterdam, where- he was born in 1552. It appears, that early in liter he travelled into Spain and Portugal \ but the motives of his journey are not afeertained. He was a man of fcience, and according to report, a good poet. The filter arts at firft he eonlidered as an amufoment only \ but in the end he was, it feems, obliged to have re- - courfe to engraving alone for his fupport. And though the different ftudies in which he employed his time prevented his attachment to his profeffion being U* clofe as it ought to have beeir, yet at leaft the marks of genius are difcoverable in his works. They aro flight, and haftily executed with the graver alone j but in an open carelefs ftyle, fo as greatly to refemble de- figns made with a pen. He was eftablilhed at Haer- lem) and there purluing his favourite ftudies in litera¬ ture, he learned Latin, and was made fecretary to that town, from whence he was fent feveral times as am- baffador to the prince of Orange, to whom he addref- fed a famous manifefto, which that prince publiihed in 1566. Had he flopped here, it had been well -, but directing his thoughts into a different channel, he undertook an argument as dangerous as it Avas ablurd",Orange,"ES,PT,US",5,"Spain,Portugal,United States","Europe,Europe,North America"
"He died at Dergoude in 1590, aged 68 years. It is no fmall addition to the honour of this lingular man, that he was the inftruCtor of that juflly celebrated artift Henry Goltzius. Cuerenhert worked jointly with the Galles and other artifts, from the defigns of Martin Hemlkerck. The fubjeCts are from the Old and New Teftament, and confift chiefly of middling-fized plates lengthwife. He alfo engraved feveral lubjeCts from Franc. Floris",Martin,SK,5,Slovakia,Europe
"CUFF, Henry, the unfortunate fectetary of the unfortunate earl of Effex, was born at Hinton St George in Somerfetlhire, about the year 1560, of a genteel family, who were pofieffed of conliderable e~ Rates in that- county. In 1576, he was entered 01 Trinity college Oxford, where he foon acquired con- fiderable Cudwdhh I! Cuff, C U I [ 'Guff Merable reputation as a Grecian and difputant. He Cuirafs. obtaIued a fellott'ihip in the above-mentioned college ; but was afterwards expelled for fpeaking difrefpedt- fully of the founder'(a). He was, however, foon after admitted of Merton college j of which, in 1586, he was elected probationer, and in 1588 fellow. In this year he took the degree of matter of arts. Some time after he was elected Greek profefior, and in I ^4 pro&or of the univerfity. When he left Oxford is uncertain ; nor are we better informed as to the means of his introduction to the earl of Etfex. When that nobleman was made lord lieutenant of Ireland, Mr Cuff was appointed his fecretary, and continued inti¬ mately connected with his lordlhip until his confine¬ ment in the tower; and he is generally fuppofed to have advifed thofe violent meafures which ended in their mutual deitruCtion. The earl indeed confeffed as much before his execution, and charged him to his face with being the author of all his misfortunes. Mr •Cuff was tried for high-treafon, convicted, and execut¬ ed at Tyburn on the 30th of March 1601. Lord Ba¬ con, Sir Henry Wotton, and Camden, fpeak of him in very harfh terms. He was certainly a man of learning .and abilities. He wrote two books ; the one entitled","George, Oxford, Oxford, March, Camden","US,IE,ZA,GB,GR",5,"United States,Ireland,South Africa,United Kingdom,Greece","North America,Europe,Africa,Europe,Europe"
"CU.TAS, James, in Latin Cujacius, the bell civi¬ lian of.his time, was born at Touloufe, of obfeure pa¬ rents, in 1520. He learned polite literature and hi- itory 3 and acquired great knowledge in the ancient laws, which he taught with extraordinary reputation at .Touloufe, Gabors, Boufges, and Valence in Dau- phine. Emmanuel Philibert, duke of Savoy, invited him to Turin, and gave him fingiilar marks of his e- iteem. Cujas afterwards refufed very advantageous offers from Pope Gregory XIII. who was defirous of having him teach at Bologna 3 but he chofe rather to fix at Bourges, where he had a prodigious number of fcholars 5 whom he not only took great pleafure in in- ftrufting, but affifted with his fubilance, which occa- fioned his being called the Rather of his Scholars. He -died at Bourges in 1590, aged 70. His works are in high efteem among civilians","Valence, Turin, Bologna, Bourges, Bourges","FR,IT",5,"France,Italy","Europe,Europe"
"Some derive the word, by corruption, from the Italian 6 ] CUE cuore, u heart 3” bccaufe it covers that part: others CuirtA from the French cuir, or the Latin coriwn, “ leather 3” II whence coriaceous ; becaufe defenfive arms were origi- , Cld!’'Ve- nally made of leather. The cuirafs was not brought 'r*~* into ufe till about the year 1300, though they were known both to the ancient Greeks and Romans in dif¬ ferent forms",,"IT,FR",5,"Italy,France","Europe,Europe"
"CULDEE, in church-hiftory, a fort of monkifti priefts formerly inhabiting Scotland and Ireland. Be¬ ing remarkable for the religious exercifes of preaching and praying, they were called, by way of eminence, cultores Dei; from whence is derived the word culdees",,IE,5,Ireland,Europe
"CULEMB ACH,a diftridt or marquifateof the circle of‘Franconia, in‘Germany. It is bounded on the weft by the biftiopric of Bamberg 3 on the fouth by the ter¬ ritory of Nuremberg 3 on the eaft by the palatinate of Bavaria and Bohemia 3 and on the north by Voegt- land and part of the circle of Upper Saxony. It is about 50 miles in length from north to fouth, and 30 in. breadth from eaft to weft. It is full of forefts and high mountains *, the moft confiderable of the latter are thofe of Frichtelberg, all of them covered with pine- trees. Here are the fources of four large rivers, the Maine, .the Sala, the Eger, and the Nab. This mar- quifate is the upper part of the burgraviate of Nurem¬ berg","Franconia, Bamberg, Eger","DE,US,HU",5,"Germany,United States,Hungary","Europe,North America,Europe"
"Culembach, a town of Germany, in Franconia, the capital of the marquifate of the fame name. It has good fortifications, and is feated at the confluence of two branches of the river Maine. It was pillaged and burnt by the Huffites in 1430, and by the inhabi¬ tants of Nuremberg in J573. E. Long. 11. 28. N- Lat. 50. 12",Franconia,"DE,US",5,"Germany,United States","Europe,North America"
"CULEUS, in Roman antiquity, the largeft mea- fure of capacity for things liquid, containing 20 amphorae, or 40 urnae. It contained 143 gallons 3 pints, Englifti wine-meafure, and was 11,003 folid inches",Roman,RO,5,Romania,Europe
"Cullen, Dr William, an eminent phyfician and diftinguiihed medical teacher, was born in Lanarklhire, in the weft of Scotland, llth December, 1712. His father was for fome time chief magiftrate of the town of Hamilton ; but though a very refpeCtable man, his eireumftances were not fuch as to permit him to lay out much money on the education of his fon. William there¬ fore, after ferving an apprenticeftiip to a furgeon apothe¬ cary in Glafgow, went feveral voyages to the Weft In¬ dies as a furgeon in a trading veffel from London : but of this employment he tired, and fettled himfelf, at an early period of life, as a country furgeon in the parilh of Shotts, where he ftaid a fhort time praftifmg a- mong the farmers and country people, and then went to Hamilton with a view to praCtife as a phyiician, hav¬ ing never been fond of operating as a furgeon","Hamilton, London, Hamilton","US,GB",5,"United States,United Kingdom","North America,Europe"
