Entry,City,Country code,Edition,Country,Continent
"A, in the ancient inferiptions of marbles, &c. oc- cafionally Hands for Augufus, ager, aiunt, &c. When, double it denotes Augufli; when triple aurum, argen¬ tum, ecs; and fometimes its meaning can only b® known by the reft of the infeription. Ifidore adds, that wdren it occurs after the word miles, (foldier), it denotes him young. On the reverfe of ancient medals, it denotes that they were ftruck by the city of Argos, fometimes by that of Athens } but on coins of modern date, it is the mark of Paris","Athens, Paris",US,4,United States,North America
"A AM, or Haam, a liquid meafure in common ufe among the Dutch, containing 128 meafures called mingles, each weighing nearly 36 ounces avoirdupois ; vrhence the 'Jlam contains 288 Englifli, and 148-j-pints Paris meafure",Paris,"US,NL",4,"United States,Netherlands","North America,Europe"
"A ARSENS, Francis, Lord of Someldyck and Spyck, was one of the greateft minifters for negotia¬ tion the United Provinces could ever boaft of. His father, Cornelius Aarfens, was regifter to the States ; and being acquainted with Mr Pleffis Mornay, at the court of William prince of Orange, he prevailed up¬ on him to take his fon under him, with whom he con¬ tinued fome years. John Olden Barneveldt, who pre- fided over the affairs of Holland and all the United Provinces, fent him afterwards agent into France, where he learned to negotiate under thofe profound politicians Henry IV. Villeroy, Silleri, Roffie, Jaon- nin, &c. and he acquitted himfelf in fuch a manner as to obtain their approbation. Soon after, he was in¬ verted with the charafter of ambaffador, and was the firft; who was recognized as fuch by the French court; at which time Henry IV. declared, that he Ihould take precedence next to the Venetian minifter. He refided in France 15 years; during which time he received great marks of efteem from the king, who created him a knight and baron; and for this reafon he was re¬ ceived among the nobles of the province of Holland","Orange, Holland, Holland","FR,US",4,"France,United States","Europe,North America"
"However, he became at length fo odious to the French court, that they defired to have him recalled. He was afterwards deputed to Venice, and to feveral Ger¬ man and Italian princes, upon occafion of the troubles in Bohemia. He was the firft of three extraordinary ambaffadors fent to England in 1620, and the fecond in 1641 ; in which latter embaffy he was accompanied by the lord of Brederode as firft ambaffador, and Heemfvliet as third, to negotiate the marriage of Prince William^ £bn of the prince of Orange, with a daughter ABA [ Aafar daughter of Charles I. He was likewlfe ambaflador extraordinary at the French court in 1624, at the be- , ginning of Cardinal Richlieu’s adminiftration, who had a high opinion of him. The memoirs which he has left, of the negotiations in which he was engaged, ftiow him to have been one of the ableft men of his time, and worthy of the confidence and truft repofed in him by his country. But his charadler is not altogether without ftain. His enmity to the remonflrants was bit¬ ter and unrelenting; and he is fuppofed to have great¬ ly encouraged the violent meafures purfued by Prince Maurice againfl the venerable Barneveldt, and to have been the principal advifer for affembling the fa¬ mous and perfecuting fynod of Dordrecht. He died at a very advanced age } and his fon, who furvived him, was reputed the wealthieft man in Holland","Venice, Orange, Dordrecht, Holland","US,FR,NL,IT",4,"United States,France,Netherlands,Italy","North America,Europe,Europe,Europe"
"AB, the eleventh month of the civil year of the Hebrews, and the fifth of their ecclefiaftical year, which begins with the month Nifan. It anfwers to the moon of July} that is, to part of our month of the fame name, and to the beginning of Auguft: it confifts of thirty days. The Jews faft on the firft of this month, in memory of Aaron’s death ; and on the ninth, becaufe on that day both the temple of Solomon, and that erefted after the captivity, were burnt 5 the former by the Chaldeans, and the latter by the Romans. The fame day is alfo remarkable among that people for the publication of Adrian’s edift, wherein they were for¬ bidden to continue in Judea, or even to look back when at a diftance from Jerufalem, in order to lament the de- folation of that city. The 18th of the fame month is alfo a faft among the Jews ; becaufe the lamp in the fanctuary was that night extinguiflied, in the time of Ahaz",Adrian,US,4,United States,North America
"ABADIR , a title which the Carthaginians gave to gods of the firft order. In the Roman mythology, it, is the name of a ftone which-Saturn fwallowed, by the contrivance of his wife Ops, believing it to be his new¬ born fon Jupiter : hence it became the objeft of reli¬ gious wTorfhip","Roman, Jupiter","RO,US",4,"Romania,United States","Europe,North America"
"ABANO, a town of the Paduano, in the republic of Venice, famous among the ancients for its hot baths",Venice,US,4,United States,North America
"AB ANTES, a people who came originally from Thrace, and fettled in Phocaea, a country of Greece, v/here they built a town which they called Aba, after the name of Abas their leader ; and if we may credit fome ancient authors, the Abantes went afterwards in¬ to the illand Eubcea, now called Negropont: others lay the iVbantes of Euboea came from Athens. The A bantes were a very warlike people, clofing with their enemies, and fighting hand to hand","Aba, Athens","GR,NG,US",4,"Greece,Nigeria,United States","Europe,Africa,North America"
"With regard to the occafion of his leaving his native1 country, Harpocration t tells us, that the whole earth 1 Under the being infefted with a deadly plague, Apollo, upon be-wor^A”“£/iV: ing confulted, gave no other anfwer, than that the Athenians fhould offer up prayers in behalf of all other nations; upon which, feveral countries deputed ambaf- fadors to Athens, among whom was Abaris the Hy¬ perborean. In this journey, he renewed the alliance between his countrymen and the inhabitants of the ifland of Delos. It appears that he alfo went to La- cedcemon ; fince, according to fome writers jj, he there !| Paufanias, built a temple confecrated to Proferpine the SalutaryT'5-in",Athens,US,4,United States,North America
"ABAUZIT, Fir min, a learned Frenchman, was born at Ufez, in Languedoc, in November 1679. His fa¬ ther died when he was but two years of age. In confe- quence of the revocation of the edict of Nantz, in the time of Louis XIV. to avoid the rigours of perfecution to which the Proteftants of France were expofed, young' Abauzit’s mother, who was a Proteftant, not without difficulty, efcaped with her fon to Geneva, where he remained fecure from danger, and enjoyed the benefit of education. From his 10th to his 19th year, his time was wholly devoted to' literature y and having made great progrefs in languages, he ftudied mathematics, phyfics, and theology. In the year 1698, he travelled into Holland, where he became acquainted with the learn¬ ed Bayle, with Bafnage and Jurieu. Thence he pafs- ed over into England, and was introduced to Sir Ifaac Newton, who entertained a very high opinion of his merit. For this philofopher afterwards fent him his Commercium Epiftolicum, accompanied with a very ho¬ nourable teftimony. “ You are well worthy, fays Nevcton, to judge between Leibnitz and me.” The reputation of Abauzit reached the ears of King Wil¬ liam, who encouraged him by a very handfome offer to fettle in England ; which he declined, and returned to Geneva. In 1715 he entered into the fociety form¬ ed for the purpofe of tranflating the New Teftament into the French language, and contributed valuable affiftance to this work. The chair of philofophy in the univerfity was offered to him by that body in 1723, which he refufed on account of his health and diffidence of his talents. Butin 1727 he accepted of the office of librarian to the city, the duties of which were nei¬ ther burdenfome, nor fubjected him to any particular reftraint","Geneva, Holland, Newton, Geneva","US,FR",4,"United States,France","North America,Europe"
