Entry,City,Country code,Edition,Country,Continent
"In ancient times this ifland was called Mon, Mona, or flood of the angle which it makes with the furface of Moneg. It was the great nurfery of the religion of the the refracting medium itfelf",Mon,IN,3,India,Asia
"Not but that the ifland was in moft remote time famous for its fertility: Mon, Mam Gymry, the Nur- fing-mother of Wales, was a title it affumed even in the 12th century",Mon,IN,3,India,Asia
"The ftiore near Porthamel, not far from hence, is fa¬ med for being the place where Suetonius landed, and put an end in this ifland to the druid reign. His in¬ fantry paffed over in flat-bottom boats, perhaps at the fpot ftill called Pant yr Tfcraphie, or the valley of Skiffs. His cavalry croffed partly by fording, partly by fwimming. Of the confliift on this occafion we*- , ",Of,TR,3,Turkey,Asia
"Of this mountain, and the works there carried on, we have the following very curious and particular account by Mr Pennant * :—“ The external afpeft of the hill * Tour in is extremely rude, and rifes into enormous rocks of^^’ lw coarfc white quartz. The ore is lodged in a bafon, ov2b^' hollow, and has on one fide a fmall lake, on whofe wa¬ ters, diftafteful as thofe of Avernus, no bird is known to alight The whole afpeft of this traft has, by the mineral operations, affumed a moft favage appearance",Of,TR,3,Turkey,Asia
"Of late a vein of the Pyrites cupri grifeus of Cronlted, about feven yards wide, has been difcovered near the weft end of the mountain: lome is of an iron grey, fome quite black ; the firlt contains fixteen lb. of cop¬ per per clb. the laft forty. An ore has been lately found, in form of loofe earth, of a dark purplilh co¬ lour ; and the beft of it has produced better than eight in twenty. Some years ago, above thirty pounds of native copper was found in driving a level through a turbery; fome was in form of mofs, fome in very thin leaves",Of,TR,3,Turkey,Asia
"“ It is quarried, out of the bed in vaft mafles; is broken into fmall pieces; and he moft pure part is fold raw, at the rate of about 3/. to 6/. per ton, or fent to the fmelting-houfes of the refpe&ive companies to be melted into metal. Mr Hughes has great fur¬ naces of his own at Ravenhead, near Liverpool, and at Swanfey, in South Wales An idea of the wealth of thefe .mines may be formed, by coufidering that the Macclesfield company have had at once fourteen thou- fand tons of ore upon bank, and Mr Hughes thirty thoufand. % “ The more impure ore is alfo broken to the fize of about hens eggs; but in order to clear it from the quan¬ tity of fulphur with which it abounds, as well as other adventitious matter, it mull undergo the operation of burning. For that purpofe it is placed between two pa¬ rallel walls of vaft length : fome kilns are 20, others 4c, and 50 yards in length; fome 10, others ze,. feet wide, and above 4 feet in height. The fpace between is not only filled, hut the ore is piled many feet higher, in a convex form, from end to end. The whole is then co¬ vered with flat ttbnes, clofely luted with clay; and above is placed a general integument of clay, and fmall rubbifh of the work, in order to prevent any of the fumes from .evaporating. Of late, fome kilns have been conftrufted with brick arches over the ore, which is faund to be the beft method of burning Within thefe few years, attempts are made to preferve the fulphur from flying away ; ^jid that is done by flues made of brick, whole tops are in form of a Gothic arch, many fcores of feet in length. One end of thefe opens into the beds of copper which are to be burnt. Thofe beds are fet on fire by a very fmall quantity of coal, for all the reft is effected by its own phlogifton. The volatile part is confined, and directed to the flues; in its courfe the fulphureous partichs ftrike againft their roofs, and fall to the bottom in form of the fineft brimllpne; which is colledted and carried to adjacent houfes, where it is melted into what is called in the fliops Jlone brim- Jions","Liverpool, Macclesfield, Of","GB,TR",3,"United Kingdom,Turkey","Europe,Asia"
"Bandi Angola was fucceeded by his fon Ngola Ban¬ di, whofe mother had been a flave, and whofe title to the crown was confequently difputable, according to the. 1? laws of the country. Of this the new king being well Cruelty of apprifed, thought proper to begin his reign by mur- new dering every perfon who had oppcfed his ele&ion. Hekin^‘ began with the Tendula, or commander of the king’s rear-guard ; who, by his office, is the chief of the elec¬ tors, and the perfon who governs the kingdom during the interregnum. Him he ordered to be put to death, with all his family. Thefe were followed by the prin¬ cipal officers of his father’s court; all his concubines, together with their parents and near relations, whom he caufed to be butchered ; together with his half- brother, his father’s fon by a favourite concubine, and then but an infant. He did not fpare even the fon of his fifter Zingha Bandi, whom fhe had by one of her paramours. The intereft of his fiftev had contributed greatly to raife this tyrant to the throne; and his in- B gratitude, A N G [ io ]| A N G Angola, gratitude, with the murder of her fon, fo exafperated Zingha was fo taken with the honours done her by Angola",Of,"AO,TR",3,"Angola,Turkey","Africa,Asia"
"The Giaga thanked her majedy, and feemed to ac- quiefee with her advice, but did not follow it. On the contrary, he had no fooner reached his fortrefs, than he fet himfelf about fortifying it in fuch a manner as looked rather like defiance than defence ; and, having gathered a confiderable army, foon fpread a general terror around him. Of this the Portuguefe failed not to complain to the queen ; who immediately marched 51 againd him, furprifed and defeated his army ; and he Defeats and himfelf being killed in the aftion, his head was cut 0ff^i!*s^e.Gi* and fent to the Portuguefe. ^ Colan‘ This was among the lad memorable affions perform¬ ed by this famous queen; who, now finding herfelf un¬ fit for the fatigues of war, contented herfelf (in 1658) with difpatching an old experienced general againd a neighbouring prince who had invaded her territories",Of,TR,3,Turkey,Asia
"ANGU1NUM ovu-m, a fabulous kind of egg, faid to be produced by the faliva of a clufter of ferpents, and poffeffed of certain magical virtues. The fuperfti- tion in refpedf to thefe was very prevalent among the ancient Britons ; and there ftill remains a ftrong tra¬ dition of it in Wales. The account Pliny * gives of it * Lib. xny is as follows : “ Praeterea eft ovorum genus in magna c- 3* “ Galliarum fama, omiffum Grascis Angues innume- “ ri aeftate convoluti, falivis faucium corporumque fpu- “ mis artifici complexu glomerantur ; anguinum appel- “ latur. Druidae fibilis id dicunt in fublime jadlari, “ fagoque oportere intercipi, ne tellurem attingat: “ profugere raptorem equo : ferpentes enim infequi, “donee arceantur amnis alicujus interveiitu.5* — Of which the following may ferve as a tranflation : (from Mafon's Car abacus ; the perfon fpeaking, a Druid.) But tell me yet From the grot of charms and fpells",Of,TR,3,Turkey,Asia
"Species. Of this genus, Linnaeus reckons three fpe¬ cies, the trilobata, pedata, and trifoliata ; but only one is known in this country, by the name of Citrnl. The fruit is cultivated in Spain, Portugal, Italy, and other warm countries of Europe ; as alfo°in Africa, Alia, and America; where it is elteemed on account of its whole- fome cooling quality ; but in Britain it is held in little eftimation Culture. To have this fruit good, fome feeds muft be procured of three or four years old; new feeds be¬ ing apt to produce vigorous plants, which are feldom C 2 fi> A N H r 20 1 AN H Angus fo fruitful as thofe of a moderate ftrengtli. The fe are li to be fown in the hot-bed for early cucumbers. Some Anhalt. new Jung ;s to be prepared in the beginning of Fe- .-wv-mmc* |3ruary.} which fhould be thrown into a heap to heat, as is praftifed for early cucumbers. The bed is then to be made in the fame manner as for the mufk-melon, covering the dung about five inches thick with loamy earth; but as thefe plants require much more room than either cucumbers or common melons, there fhould be but one plant put into a three-light frame. A hill of the fame loamy earth fhould therefore be raifed a foot and a half high, in the middle light of each frame; into which, when the bed is of a proper temper for heat, the plants fhould be carefully planted, obferving to water and fhade them until they have taken good root. As to other particulars, their management dif¬ fers very little from that of the mufk-melon : only they muft frequently have frefh air admitted to them ; and, when the nights are cold, the glaffes muft be covered with mats to keep the beds warm",Of,"ES,PT,IT,TR",3,"Spain,Portugal,Italy,Turkey","Europe,Europe,Europe,Asia"
"Along its fides are feveral papillae, with long hairs growing from them : it has two black eyes, and is very Its horn or nimble. But the moft remarkable thing in this crea- probofcis. ture is a long horn or probofcis; which, in the large ones, may be feen with the naked eye, if the water is clear, and is fometimes Vs °f an inch in length : this it waves to and fro as it moves in the water, or creeps up the fide of the glafs ; but it is not known whether it is hollow, 36 or of what ufe it is to the creature itfelf",Along,IN,3,India,Asia
"fy, Sec. to animalcules. Langius goes farther, and ANIMETTA, among ecclefiaftical writers, de¬ ne tea- ANN [ 33 J AN N Aninga notes-the cloth wherewith the cup of the eucharifl: is that the principal inhabitants of the city dwell. Every Anna Anna covered. houfe has fome ground belonging to it ; and thefe 11 nna* , ANINGA, in commerce, a root which grows in the grounds are loaded with noble fruit-trees, as lemons, < Amian “^ Antilles iflands, and is pretty much like the China oranges, citrons, quinces, figs, dates, pomegranates, plant. It is ufed by fugar bakers for refining the olives, all very large and in great plenty. Some of fugar. the flat grounds are fown with corn and other grain, ANJOU, a province and duchy of France, bounded which yield likewife a confiderable crop. This city is on the eaft bv Touraine. on the fouth bv Poiilou, on the common rendezvous of all the robbers that infeft the weft by Bretagne, and on the north by Maine. It is 70 miles in length, and in breadth 60. Through this province run five navigable rivers : the Loire, which divides it into two parts; the Vienne, the Toue, the Maienne, and the Sarte","Anna, Vienne","FR,CN,RU",3,"France,China,Russian Federation","Europe,Asia,Europe"
"Here are alfo feveral faltpetre-Work s and fome glafs- houfes. The remarkable towns, befides Angers the capital, are Saumur, Brifac, Pons dc Cea, La Fleche, and Beaufort","Angers, Saumur, Beaufort","FR,MY",3,"France,Malaysia","Europe,Asia"
"ANNA, one of the three principalities into which Arabia Deferta is divided- Anna, one of the chief cities of .the above principa¬ lity, and formerly a famed mart-town, is fituated in Lat. 33. 57. and E. Long. 42. to. on the river Eu¬ phrates, in a fruitful and pleafant foil. It has two ftreets, which are divided by the river. That on the Mefopotamia fide is about two miles long, but thinly peopled, and by none but tradefmen ; that on the op- pofite fide is about fix miles in length, and it is there the cBuntry, and from which they difperfe themfelves into all parts of the Defart. Here they meet to con- fult; here they hold their grand council, and deliberate where to rob next with fuccefs. It is with great dif¬ ficulty that the Turkifh aga, and the janiffaries, who are kept here, can levy the tribute impofed by the Turks on all the commodities carried through this city, which is one of the great thorough-fares for the palling of the caravans that go to and from Aleppo, Tripoli, Damafcus, Bagdad, and fome other parts of the Turkilh empire","Anna, Aleppo, Tripoli","RU,SY,LY",3,"Russian Federation,Syrian Arab Republic,Libya","Europe,Asia,Africa"
"Some Chriftian writers allow a long time of the moft terrible torments of finners ; and after that fuppofe that there lhall be an utter end of their being. Of this opinion Irenaeus appears to have been ; who, according to M. du Pin, taught that the fouls, at leaft of the wicked, would not fubfift eternally ; but that, after ha¬ ving undergone their torments for a certain period, they would at laft ceafe to be at all. But Tillemont, Petit, Didier, and others, endeavour to defend Irenaeus from - this imputation, as being too favourable to the wicked",Of,TR,3,Turkey,Asia
"The climate iswholefome, and the air clear and ferene for the greateft part of the year. Every part of the ifland is watered by pleafant brooks, and freflr-water fprings, which, however, at the new and full moons, or in all high tides, acquire a breakiflrnefs. The banks of every rivulet are covered with palms, whence thejn- habitants extratt their wine by incifion. Here are a number of fertile valleys, which produce Turky-corn, rice, millet, yams, potatoes, &c. and afford pafture for abundance of oxen, fheep, goats, &c. Poultry and fifh alfo abound here ; but the only mercantile pro- dudtion is cotton, which is efteemed equal in quali¬ ty to any produced in India, though the quantity is fmall",,IN,3,India,Asia
"] ANN Annuities [Borrowing upon); one of the methods Annuity, employed by government for raifing fupplies. >— Of this there are two methods ; that of borrowing upon annuities for terms of years, and that of borrow¬ ing upon annuities for lives",Of,TR,3,Turkey,Asia
