Entry,City,Country code,Edition,Country,Continent
"At Port Aethwy, the moft general ferry into the ifland, there is a great paffage of cattle. It is computed that the ifland fends forth annually from 12,000 to 15,000 heads, and multitudes of ftieep and hogs. It is alfo computed that the remaining ftock of cattle is 30,000. In 1770 upwards of 90,000 buftiels of corn were exported, exclufive of wheat. The improvement in hufbandry has greatly increafed fmee the fuppreffion qf fmuggling from the Ifle of Man : before that time every farmer was mounted on fome high promontory, expe&ing the veffel with illicit trade; but fince that period, he fets in earneft to induftry and cultivation",Man,CI,3,Côte d'Ivoire,Africa
body of copper ore perhaps ever known. The part of —‘v—ai Tryfclwyn which contains it is called Parys mountain,Parys,ZA,3,South Africa,Africa
"“ In the year 1762, one Alexander Frazier came into Anglefey in fearch of mines. He vifited Parys mountain; called on Sir Nicholas Bayley, and gave him fo flattering an account of the profpeft,. as indu¬ ced him to make a trial, and fink lhafts. Ore was difeovered; but before any quantity could be gotten, th/e mines were overpowered with water. In about two years after, Meff. Roe and Co. of Macclesfield applied to Sir Nicholas for a leafe of Penrhyn ddu mine in Caernarvonlhire; with which they were, much againft their wills, compelled to take a leafe of part of this mountain, and to carry on a level, and make a fair trial. The trial was accordingly made ; ore was dif¬ eovered ; but the expences overbalanced the profits","Parys, Macclesfield","ZA,GB",3,"South Africa,United Kingdom","Africa,Europe"
"“ This difcovery is far from new : it has been praCli- fed long in the Wicklow mines in Ireland ; and above a century in thofe of Hern-grundt in Hungary, where it is called ziment copper. The waters of the Hunga¬ rian mines are much more ftrongly impregnated with copper than thofe of Parys mountain. The firft effefts its operation in 12 or about 20 days, the laft requires two months. Horfe-fhoes, iron made in ihape of hearts, and other forms, are put into the foreign wa¬ ters ; and when perfe&ly tranfmuted, are given as prefents to curious ilrangers",Parys,"IE,HU,ZA",3,"Ireland,Hungary,South Africa","Europe,Europe,Africa"
"7 ] A N G He publiflied his Supplicatio pojiulativa juJUtia, in op- AngoL pofition to their cenfure; wherein he complains that Angola, they had given him a vague undetermined cenfure, ''““’""V"""" without taxing any particular propofition. He died fome time after the reftoration of Charles II. but in what year is uncertain",,AO,3,Angola,Africa
"ANGOLA, a kingdom on the weftern coaft of A- frica, lying, according to the moft probable accounts, between Lat. 8. 30. and 16. 21. South, forming a coaft of upwards of 480 miles ; but how far it extends from weft to eaft, has never been exadly determined. An¬ gola Proper is bounded on the north by the river Dan- da, which feparates it from Congo ; and on the fouth by the Coanza, by which it is feparated from Benguela",Benguela,AO,3,Angola,Africa
"This laft, however, is now included in the kingdom of Angola, having been conquered by its monarchs, tho* it ftill retains the name of kingdom, and is included in the dimenfions we have juft now given The air here is very hot and unwholefome, and the country moun¬ tainous ; there being but few plains to be met with in it, except on the fea-coaft, and between the huge ridges of mountains. j That part of the kingdom which we have diftinguilhed Originallya by the name of Angola Proper, was fubjedl to the kings province of of Congo in the year 1484, when the Portuguefe firft^onS°- difcovered the country : but how long it had been fo before that time, is not known ; the inhabitants being utterly deftitute of chronology, and have no other way of diftinguiftiing paft events, but by faying they hap¬ pened in fuch a king’s reign. Neither, though Ango¬ la became a diftinft kingdom fince its difcovery by the Portuguefe, is it known with more certainty at what time that revolution happened ; or whether the Portu- uefe were not concerned in affifting the viceroy of the ing of Congo, who governed the province of Angola, to fet up fo’- himfelf- T All accounts agree, that this kingdom was founded Tradition by one Ngola, or Angola, from whom it took its name, concerning According to the tradition of the country, this Ngola kcc°^",,AO,3,Angola,Africa
"In confequence of this, he became exceeding rich, not in gold, filver, or ftiell-money, which were not at that time in ufe, but in corn, cattle, and fruits, which were then exchanged in traffic. The country being not long after vifited by a grievous famine, Ngola generoufly re¬ lieved his diftreffed countrymen, and laved the lives of fome thoufands. In gratitude for this generofity, he was unanimoufty chofen king ; and hence the fmith’s trade is reckoned among the royal arts of Angola. j- According to other accounts which can be more de- More au— pended upon, Ngola was the king of Congo’s viceroy; thentic ao- who, having become powerful by the redu&ion of feve- count, ral of the neighbouring ftates, was induced to fet up for himfelf. Dreading, neverthelefs, the power of his old mafter, he chofe to fend him the ufual tribute and prefents annually, till he reckoned himfelf firmly feat- ed on the throne, and had fecured it to his defeendents",,AO,3,Angola,Africa
"8 ] A N G They were waited for by Queen Zunda at the head of t Angola. * a numerous army ; but, no fooner did her foldiers per- '""■’’■V- "" ceive the parents of the deceafed prince, than they im¬ mediately abandoned the queen to their refentment. * Tumba immediately ruSHed upon her fifter, and Stab- bed her to the heart; after which. She commanded herb her entrails to be taken out, and thrown into the hole in£jfter, which her Ton’s body had been call. Upon this Tumba was crowned queen of Angola, and invited her huf- band to participate with her in the managetheut of public affairs. This offer he was too wife to accept j and Tumba, upon his refufal, refigned the crown into the hands of her furviving fon, named Angola Cbilvagni","Tumba, Tumba, Tumba","SE,AO",3,"Sweden,Angola","Europe,Africa"
"A N G [ Angola, grave. His fon Bandi Angola, who fucceeded him, ~v—~<l proved yet a greater tyrant than his father ; fo that he Ia foon became intolerable to his fubje&s. A general re- ainftBan v0't enfuec^> in which his fubjefts called in the cannibal df Angola! Giagas to their afliftance. Thefe immediately poured in like a band of hungry dogs haftening to feed upon a carcafe ; and having defeated and devoured the forces of the tyrant, befieged him in an inacceffible mountain ; where, not being able to come at him, they refolved to 13 reduce him by famine. Bandi Angola applied to the Quelled by king of Congo for affiftance. As it was the interell the alfift- Qf pr;nce hinder the ravenous Giagas from en- kin6 'of1 eter‘ng *nto the Angolic dominions, whence they could Congo andfo eafily pafs into his own, he did not hefitate at grant- the Portu- ing his requeft; and ordered a ftrong reinforcement of guefe. the Portuguefe, of whofe valour he had a high opinion, and of whom he entertained a great number at his _ court, to march to the affiftance of the king of Ango¬ la. The command of the army was given to one of the moft experienced Portuguefe officers; who, depend¬ ing more oh the handful of Europeans he had under his command than on the Congoefe, attacked the re¬ bels, though greatly fuperior in number ; and, having utterly defeated them, reftored the king of Angola to his throne",,AO,3,Angola,Africa
"Such violent meafures, however, could not be concert- 15 ed fo privately but the princefs got fome intelligence of to CorTo68*15 anc* appnfed her lover of his danger, he im- 0 3°' mediately withdrew into Congo, taking with him as many of his countrymen as he conveniently could. The king of Congo expreffed fuch ftrong refentment againft Bandi Angola for his ingratitude, that the Portuguefe general would have probably prevailed upon him to de¬ clare war againft Angola, had he not been obliged to defend his own dominions againft a nei 'hbouring prince who then made an invafion. This afforded that gene¬ ral a fair pretence of afldng leave to return home ; pro- mifing to come with fuch reinforcements as would en¬ able the king of Congo to reven ^e himfelf for the af¬ front put upon him by the Angolic monarch. His real intention, however, was, to give the king of Portugal an opportunity of feizing upon the kingdom of An- 16 gola",,"AO,PT",3,"Angola,Portugal","Africa,Europe"
"Thefe were no fooner gone than the admiral failed up the Coanza ; and, landing without oppofition in the kingdom of Angola, let about eredling a fortrefs in Vol. II. Part I",,AO,3,Angola,Africa
"9 ] A N G a convenient fituation, which was completed in a few Angola",,AO,3,Angola,Africa
"Bandi Angola was fucceeded by his fon Ngola Ban¬ di, whofe mother had been a flave, and whofe title to the crown was confequently difputable, according to the. 1? laws of the country. Of this the new king being well Cruelty of apprifed, thought proper to begin his reign by mur- new dering every perfon who had oppcfed his ele&ion. Hekin^‘ began with the Tendula, or commander of the king’s rear-guard ; who, by his office, is the chief of the elec¬ tors, and the perfon who governs the kingdom during the interregnum. Him he ordered to be put to death, with all his family. Thefe were followed by the prin¬ cipal officers of his father’s court; all his concubines, together with their parents and near relations, whom he caufed to be butchered ; together with his half- brother, his father’s fon by a favourite concubine, and then but an infant. He did not fpare even the fon of his fifter Zingha Bandi, whom fhe had by one of her paramours. The intereft of his fiftev had contributed greatly to raife this tyrant to the throne; and his in- B gratitude, A N G [ io ]| A N G Angola, gratitude, with the murder of her fon, fo exafperated Zingha was fo taken with the honours done her by Angola",Of,"AO,TR",3,"Angola,Turkey","Africa,Asia"
"far as to defire the viceroy to fend him fome proper perfons to inftruft him in the Chriftian religion, which he faid he was very defirous of embracing. This re- queft was immediately granted; and Don Denis de Faria, a negro prieft, a native of Angola, was dif- patched, along with an officer of diftinftion, to Hand godfather to the king. Thefe met at firft with a gra¬ cious reception : but when they came to talk of bap- The king being informed of this, fent an embaffy to tifm, Ngola altered his tone, and told them it was too treat of their ranfom and an exchange of prifoners",,AO,3,Angola,Africa
"zl The propofal was readily agreed to ; and the princef- His treach-fes were fent back, laden with prefents. The king, cry however, refufed to perform his part of the agreement, and thereby plunged himfelf into ftill greater difficul¬ ties. A new Portuguefe viceroy being arrived about much below his'dignity to receive it from the fon of one of his {laves, and fent them both back. This was cried up by the courtiers as a princely aft : but Zingha reprefented, that it could not fail to exafperate the vice¬ roy ; and tried all poffible means to diffuade him from it, but in vain. He fuffered, however, his other two this time, Ngola was quite at a lofs howto excufe the fifters, Cambi and Fungi, to be baptized; which was non-performance of his part of the treaty. At laft he Sends his had recourfe to his exafperated lifter Zingha ; and ha- fiiler Zing-ving excufed, as well as he could, the murder of her 13 fon, propofed to fend her on a fplendid embaffy to the viceroy. Having confented, but without forgetting her refentment, fixe fet out, as plenipotentiary for the king of Angola, with a magnificent retinue, was re- enibaffy",,AO,3,Angola,Africa
