Entry,City,Country code,Edition,Country,Continent
"—'■V*—«^her, that flic fwore to be revenged on him in the fame the Portuguefe, and fo intent upon obferving the or- der, chefs, arms, See. of their troops, that ihe ftaid at Loanda a confiderable time ; during which {he was in- 24 ftru&ed in the Chriftian religion, and confented to be Embraces baptized. Don John and his fpoufe were her fponfors ;the Chri- who difinifled herfoon after, with all pofQble honours, ft.1311 re^* and highly fatisfied with her reception and fuccefs. At^lon‘ way",Loanda,BR,3,Brazil,South America
"Uivifionin- When in its greateft fplendor, the kingdom of An- toprovincesg0la contained the 17 following provinces : Cheffama, Sumbi, Benguela, Riirtba, Sietta, High and Low Bem- bea, Temba, Oacco, Cabezzo, Lubolo, Loanda, Ben- go, Danda, Mofiche, Higher and Lower 11 anaba, Oraij, and Embacca. The provinces conquered by the Por¬ tuguefe during the wars above mentioned were, Danda, Mofiche, Bengo, the Higher and Lower llamba, Oraij, Embacca, Benguela, Sietta, Cabezzo, Lubolo, and Oacco","Benguela, Loanda, Benguela","AO,BR",3,"Angola,Brazil","Africa,South America"
"Anima Mitndi, a certain pure ethereal fubftance or fpirit, diffufed, according to many of the ancient phi- lofophers, through the mafs of the world, informing, a&uating, and uniting the divers parts thereof into one great, perfeft, organical, and vital body-or ani¬ mal. Plato treats at large of the 4-vX’’ TV in his Tinixus ; and is even fuppofed to be the author of the dogma; yet are interpreters much at a lofs about his meaning. Ariftotle, however, taking it in the com¬ mon and obvious fenfe, ftrenuoufly oppofes it. The modern Platonifts explain their maftei’s anirna nmndi by a certain univerfal ethereal fpirit, which in the hea¬ vens exifts perfeAly pure, as retaining its proper nature; but on earth pervading elementary bodies, and inti¬ mately mixing with all the minute atoms thereof, it af- fumes fomewhat of their nature, and becomes of a pe¬ culiar kind.—So the poet: Spiritus A N I [ 21 ] A N I Anima Spiritus intus alit, totofque infufa per artus II Mens agitat molem, et magno fe carpers mifcet",Plato,CO,3,Colombia,South America
"Species. 1. The reticulata, or cuftard-apple, is a native of the Weft-Indies, where it grows to the height of 25 feet, and is well furnifhed with branches on every fide: the bark is fmooth, and of an a(h colour^ the leaves are of a light green, oblong, and have feveral deep tranfverfe ribs or veins, ending in acute points ; the fruit is of a conical form, as large as a tennis-ball, of an orange.colour when ripe, having a foft, fweet, yellowiih pulp, of the confiftence of a cuftard, from whence it has its name. 2. The muricata, or four-fop, rarely rifes above 20 feet high, and it is not fo well fur- nifhed vyithbranches as the other; the leaves are broad¬ er, have a fmooth furface without any furrows, and are of a ftiining green colour : the fruit is large, of an oval fhape, irregular, and pointed at the top, of a greenifh yellow colour, and full of fmall knobs on the outfide : the pulp is foft, white; and of a four and fweet tafte intermixed, haying many oblong, dark co- ANN [ 44 J ANN Acnonse loured feeds. 3. The fquamofa, or fweet fop, feldom If rifes higher than 15 feet, and well furnifhed with Annota- branches on every fide. The leaves have an agreeable , t>on‘ . feent when rubbed ; the fruit is roundifh and fcaly, and * - when ripe turns of a purple colour, and hath a fweet pulp. 4. The paluftris, or water-apple, grows to the height of 30 or 40 feet. The leaves are oblong, pointed, with fome flender furrows, and have a ftrong feent when rubbed ; the fruit is feldom eaten but by negroes. The tree grows in moift places in all the Weil-India iflands. 5. The cherimola, with oblong fcaly fruit, is a native of Peru, where it is much culti¬ vated for the fruit, and grows to be a very large tree well furnifhed with branches. The leaves are of a bright green colour, and much larger than thofe of any of the other forts. The fruit is oblong, and fcaly on the outfide, of a dark purple colour when ripe, and the flefh is foft and fweet, intermixed with many brown feeds which are fmooth and fhining. 6. The Africans, with fmooth 'bluifh fruit. 7. The Afiatica, or purple, apple. This grows in fome of the French iflands, as alfo in Cuba, in great plenty. The trees rife to the height of 30 feet or more. The fruit is efteemed by the inhabitants of thofe iflands, who frequently give them to fick perfons. 8. The triloba, or North-American annona, called by the inhabitants papanu, is a native of the Bahama iflands, and likewife of Virginia and Caro¬ lina. The trunks of the trees are feldom bigger than the fmall of a man’s leg, and are about 10 or 12 feet high, having a fmooth greenifh-brown bark. In March, when the leaves begin to fprout, the bloffoins appear, confifting of fix greenifh-white petals. The fruit grows in cluflers of three, and fometimes of four together: when ripe, they are yellow, covered with a thin fmooth fkin, which contains a yellow pulp of a fweet lufeious tafte. In the middle of this pulp, lie in two rows twelve feeds, divided by as many thin mem¬ branes. All parts of the tree have a rank, if not a fetid, fmell; nor is the fruit relifhed by many except negroes. Thefe trees grow in low fhady fwamps, and in a very fat foil","Virginia, March","PE,CU,ZA,GB,FR",3,"Peru,Cuba,South Africa,United Kingdom,France","South America,North America,Africa,Europe,Europe"
"De Lae-t, in his notes on Margraves’s natural hiftory of Brazil, mentions alfo two kinds of anotta; one of a permanent crimfon colour, ufed as a fucus or paint for the face; and another which gives a colour inclining;",,BR,3,Brazil,South America
"Plato is efteemed the firft who thought it poffible that the antipodes fubfifted, and is looked upon as the inventor of the word. As this philofopher apprehend¬ ed the earth to be fpherical, he had only one dep to make to conclude the exiflence of the antipodes",Plato,CO,3,Colombia,South America
"AN TITHE N A R, in anatomy, a name given to ‘ - - Table of the ANTISPASMODICS, are medicines proper for  , _   the cure of fpafms and convulfions. Opium, balfam the adduftor incicis. See Anaiomy: of Peru, and the effential oils of many vegetables, are; Mnfcies",,PE,3,Peru,South America
"the principal in this clafs of. mediftnes. Opium ex-- ANTITHESIS, in rhetoric, a contrail or oppofi- cels, for its immediate effects. Peruvian balfam, ini tion of words or fentiments. Such is that of Cicero,, many inltances, produces more lading benefit than opi-- in the fecond Catilinarian : u On one fide Hands mo- Na- deity,, ANT [ loo ] ANT Antlthefis dcfty, on the other impudence ; on one fidelity, on . i the other deceit; here piety, there facrilege; here . ntltype'. continency, there luft, &c.” Such alfo is that of Au- guftus to fome feditious young men : Audite, juvenes, fenem, quern juvenem feties audivere. Such again is that of Seneca: Cur<e laves loqauutur, ingentes jlupent",Cicero,"US,PE",3,"United States,Peru","North America,South America"
"Plato fays that the grafshopper fings all fummer with¬ out food, like thofe men who, dedicating themfelves to Apollo.’ the mufes, forget the common concerns of life",Plato,CO,3,Colombia,South America
"The firft time the term apojfolical is attributed to bifhops, as fuch, is in a letter of Clovis to the council of Orleans, held in yn, though, that king does not there exprefsly denominate them apojioliced, but (npr>- flollca fide dignijjimi) highly worthy of the apoftolical fee. In 581, Guntram calls the bilhops, met at the council of Mafon, apojlolical pontiffs, apojlolici ponti- Jjeet. ■ In progrefs of time, the bi'fhop of Rome growing in power above the reft, and the three patriarchates of Alexandria, Antioch, and Jerufalem, falling into the hands of the Saracens, the title apojlolical was reftrain- ed to the pope and his church alone. Though feme of the popes, and St Gregory the Great, not content¬ ed to hold the title by this tenure, began, at length, to infift, that it belonged to them by another and pecu¬ liar right, as being the fucceffors of St Peter. The country of Rheims in 1049 declared that the pope was the foie apoftolical primate of the tmiverfal church","Clovis, Orleans, Rome, Alexandria, Antioch","US,BR",3,"United States,Brazil","North America,South America"
