Entry,City,Country code,Edition,Country,Continent
"Of this sort of conjectural or theoretical his¬ tory, the most unexceptionable specimens which have yet appeared, are indisputably the frag¬ ments in Mr Smith’s posthumous work on the History of Astronomy, and on that of the An¬ cient Systems of Physics and Metaphysics",Of,TR,8,Turkey,Asia
"Of the leading ideas to which I more particu¬ larly object, the following statement is given by D’Alembert. I quote it in preference to the corresponding passage in Bacon, as it contains various explanatory clauses and glosses, for which we are indebted to the ingenuity of the commentator",Of,TR,8,Turkey,Asia
"“ Thus, Memory, Reason, strictly so called, of its successive operations on the subjects of and Imagination, are the three modes in which thought, hy creating abstract and general ideas, the mind operates on the subjects of its thoughts, remote from the perceptions of sense, leads to By Imagination, however, is here to he under- the exercise of Imagination as the last step of stood, not the faculty of conceiving or repre- the process. Thus metaphysics and geometry senting to ourselves what we have formerly per- are, of all the sciences belonging to Reason, ceived a faculty which differs in nothing from those in which Imagination has the greatest the memory of these perceptions, and which, if it share. I ask pardon for this observation from were not relieved hy the invention of signs, those men of taste, who, little aware of the near would he in a state of continual exercise. The affinity of geometry to their own pursuits, and power which we denote hy this name has a still less suspecting that the only intermediate nobler province allotted to it, that of render- step between them is formed by metaphysics, ine imitation subservient to the creations of are disposed to employ their wit in depreciating genius its value. The truth is, that, to the geometer “ These three faculties suggest a correspond- who invents, Imagination is not less essential ing division of human knowledge into three than to the poet who creates. They operate, branches, 1. History, which derives its materials indeed, differently on their object, the former from Memory; 2. Philosophy, which is the pro- abstracting and analyzing, where the latter corn- duct of Reason; and 3. Poetry (comprehending bines and adornstwo processes of the mind, under this title all the Fine Arts), which is the it must at the same time he confessed, which offspring of Imagination.1 If we place Reason seem from experience to he so little congenial, before Imagination, it is because this order ap- that it may he doubted if the talents of a great pears to us conformable to the natural progress geometer and of a great poet will ever he united of our intellectual operations.2 The Imagina- in the same person. But whether these talents tion is a creative faculty; and the mind, before he or he not mutually exclusive, certain it is, it attempts to create, begins by reasoning upon that they who possess the one, have no right to what it sees and knows. Nor is this all. In despise those who cultivate the other. Of all the faculty of Imagination, both Reason and the great men of antiquity, Archimedes is per- Memory are, to a certain extent, combined,— haps he who is the best entitled to he placed hy the mind never imagining or creating objects the side of Homei",Of,TR,8,Turkey,Asia
"Of these objections a very obvious one is sug¬ gested by a consideration, of which D’Alembert himself has taken notice,—that the three facul¬ ties to which he refers the whole operations of the understanding are perpetually blended to¬ gether in their actual exercise, insomuch that there is scarcely a branch of human knowledge which does not, in a greater or less degree, furnish employment to them all. It may be said, indeed, that some pursuits exercise and in¬ vigorate particular faculties more than others; that the study of History, for example, al¬ though it may occasionally require the aid both of Reason and of Imagination, yet chiefly fur¬ nishes occupation to the Memory; and that this is sufficient to justify the logical division of our mental powers as the ground-work of a corre¬ sponding Encyclopedical classification.2 This, however, will be found more specious than solid",Of,TR,8,Turkey,Asia
"things as they are in themselves knowahle; actions as they depend on us, in order to hap¬ piness ; and the right use of signs, in order to knowledge; being toto ccelo different, they seem¬ ed to me to he the three great provinces of the intellectual world, wholly separate and distinct one from another.”1 From the manner in which Mr Locke ex¬ presses himself in the above quotation, he ap¬ pears evidently to have considered the division proposed in it as an original idea of his own; and yet the truth is, that it coincides exactly with what was generally adopted by the philo¬ sophers of ancient Greece. “ The ancient Greek Philosophy,” says Mr Smith, “ was divid¬ ed into three great branches, Physics, or Natural Philosophy; Ethics, or Moral Philosophy; and Logic. This general division,” he adds, “ seems perfectly agreeable to the nature of things.” Mr Smith afterwards observes, in strict conformity to Locke’s definitions (of which, however, he seems to have had no recollection when he wrote this passage), “ That, as the human mind and the Deity, in whatever their essence may he supposed to consist, are parts of the great system of the universe, and parts, too, productive of the most important effects, what¬ ever was taught in the ancient schools of Greece, concerning their nature, made a part of the sys¬ tem of physics.”2 * Dr Campbell, in his Philosophy of Rhetoric has borrowed from the Grecian schools the same very extensive use of the words physics and physiology, which he employs as synonymous terms; comprehending under this title “ not merely Natural History, Astronomy, Geography, Mechanics, Optics, Hydrostatics, Meteorology, Medicine, Chemistry, hut also Natural Theology and Psychology, which,” he observes, “ have been, in his opinion, most unnaturally disjoined from Physiology by philosophers.” “ Spirit,” he adds, “ which here comprises only the Supreme Being and the human soul, is surely as much in¬ cluded under the notion of natural object as body is; and is knowahle to the philosopher purely in the same way, by observation and experience.”5 A similar train of thinking led the late cele¬ brated M. Turgot to comprehend under the name of Physics, not only Natural Philosophy (as that phrase is understood by the Newtonians), but Metaphysics, Logic, and even History.4 Notwithstanding all this weight of authority, it is difficult to reconcile one’s self to an arrange¬ ment which, while it classes with Astronomy, with Mechanics, with Optics, and with Hy¬ drostatics, the strikingly contrasted studies of Natural Theology and of the Philosophy of the Human Mind, disunites from the two last the far more congenial sciences of Ethics and of Logic. The human mind, it is true, as well as the material world which surrounds it, forms a part of the great system of the Universe; hut is it possible to conceive two parts of the same whole more completely dissimilar, or rather more diametrically opposite, in all their charac- teristical attributes ? Is not the one the appro¬ priate field and province of observation,—a power 1 See the concluding chapter of the Essay on Human Understanding, entitled, “ Of the Division of the Sciences.” J Wealth of Nations, Book v. chap. i",Of,"GR,TR",8,"Greece,Turkey","Europe,Asia"
"For us who have been accustomed, from our in¬ fancy, to the use of hooks, it is not easy to form an adequate idea of the disadvantages which those laboured under, who had to acquire the whole of their knowledge through the medium of universities and schools;—blindly devoted as the generality of students must then have been to the peculiar opinions of the teacher who first unfolded to their curiosity the treasures of lite¬ rature and the wonders of science. Thus error was perpetuated; and, instead of yielding to time, acquired additional influence in each suc¬ cessive generation.* In modern times, this in¬ fluence of names is, comparatively speaking, at an end. The object of a public teacher is no longer to inculcate a particular system of dog¬ mas, but to prepare his pupils for exercising their own judgments; to exhibit to them an outline of the different sciences, and to suggest subjects for their future examination. The few attempts to establish schools and to found sects, have all, after perhaps a temporary success, proved abortive. Their effect, too, during their short continuance, has been perfectly the reverse of that of the schools of antiquity; for where¬ as these were instrumental, on many occasions, in establishing and diffusing error in the world, the founders of our modern sects, by mixing up important truths with their own peculiar tenets, and by disguising them under the garb of a tech¬ nical phraseology, have fostered such prejudices against themselves, as have blinded the public mind to all the lights they were able to commu¬ nicate. Of this remark a melancholy illustra¬ tion occurs, as M. Turgot long ago predicted, in the case of the French Economists; and many examples of a similar import might be pro¬ duced from the history of science in our coun¬ try; more particularly from the history of the va¬ rious medical and metaphysical schools which successively rose and fell during the last century",Of,TR,8,Turkey,Asia
"19 den impulse which the human mind had just re¬ ceived. The same century which the invention of printing and the revival of letters have made for ever memorable, was also illustrated by the dis¬ covery of the New World, and of the passage to India by the Cape of Good Hope;—events which may be justly regarded as fixing a new era in the political and moral history of mankind, and which still continue to exert a growing influence over the general condition of our species. “ It is an era,” as Raynal observes, “ which gave rise to a revolution, not only in the commerce of nations, but in the manners, industry, and government of the world. At this period new connections were formed by the inhabitants of the most distant regions, for the supply of wants which they had never before experienced. The productions of climates situated under the equa¬ tor, were consumed in countries bordering on the pole; the industry of the north was trans¬ planted to the south; and the inhabitants of the west were clothed with the manufactures of the east; a general intercourse of opinions, laws and customs, diseases and remedies, virtues and vices, was established among men.” <£ Every thing,” continues the same writer, “ has changed, and must yet change more. But it is a question, whether the revolutions that are past, or those which must hereafter take place, have been, or can he, of any utility to the hu¬ man race. Will they add to the tranquillity, to the enjoyments, and to the happiness of man¬ kind ? Can they improve our present state, or do they only change it ?” I have introduced this quotation, not with the design of attempting at present any reply to the very interesting question with which it con¬ cludes, hut merely to convey some slight notion of the political and moral importance of the events in question. I cannot, however, forbear to remark, in addition to Raynal’s eloquent and impressive summary, the inestimable treasure of new facts which these events have furnished for illustrating the versatile nature of man, and the history of civil society. In this respect (as Ba¬ con has well observed) they have fully verified the Scripture prophecy, multi pertransibunt et au- gebitur scientia ; or, in the still more emphatical words of our English version, “ Many shall go to and fro, and knowledge shall be increased.”1 The same prediction may be applied to the gra¬ dual renewal, (in proportion as modern govern¬ ments became effectual in securing order and tranquillity) of that intercourse between the dif¬ ferent states of Europe, which had, in a great measure, ceased during the anarchy and turbu¬ lence of the middle ages",,"IN,UK",8,"India,N/A","Asia,N/A"
"The consequences of the prevalence of such a creed among the rulers of mankind were such as might he expected. “ Infamous crimes, as¬ sassinations, and poisonings (says a French his¬ torian), prevailed more than ever. They were thought to he the growth of Italy, where the rage and weakness of the opposite factions con¬ spired to multiply them. Morality gradually disappeared, and with it all security in the inter¬ course of life. The first principles of duty were obliterated by the joint influence of atheism and of superstition.”1 And here, may I he permitted to caution my readers against the common error of confound¬ ing the double doctrine of Machiavelian politi¬ cians, with the benevolent reverence for establish¬ ed opinions, manifested in the noted maxim of Fontenelle,—“ that a wise man, even when his hand was full of truths, would often content himself with opening his little finger.” Of the advocates for the former, it may he justly said, that “ they love darkness rather than light, because their deeds are evil;” well knowing, if I may borrow the words of Bacon, “ that the open day-light doth not show the masks and mummeries, and triumphs of the world, half so stately as candle-light.” The philosopher, on the other hand, who is duly impressed with the latter, may be compared to the oculist, who, after removing the cataract of his patient, pre¬ pares the still irritable eye, by the glimmering dawn of a darkened apartment, for enjoying in safety the light of day.® Machiavel is well known to have been, at bottom, no friend to the priesthood; and his character has been stigmatized by many of the order with the most opprobrious epithets. It is nevertheless certain, that to his maxims the royal defenders of the Catholic faith have been indebted for the spirit of that policy which they have uniformly opposed to the innovations of the Reformers. The Prince was a favourite book of the Emperor Charles V.; and was called the Bible of Catharine of Medicis. At the court of the latter, while Regent of France, those who approached her are said to have professed open- 1 Millot",Of,"FR,IT,TR",8,"France,Italy,Turkey","Europe,Europe,Asia"
"1 How strange is the following misrepresentation of Fontenelle’s fine and deep saying, by the comparatively coarse hand of the Baron de Grimm ! “ II disoit, que s’il eut tenu la verite dans ses mains comme un oiseau, il 1’auroit etouffee, tant il regardoit le plus beau present du ciel inutile et dangereux pour le genre humain.”—(Memoires Historiqnes, &c. par le Baron de Grimm. Londres, 1814. Tome I. p. 340.) Of the complete inconsistency of this statement, not only with the testimony of his most authentic biographers, hut with the general tenor both of his life and writings, a judgment may be formed from an expression of B’Alembert, in his very ingenious and philosophical parallel between Fontenelle and La Motte. “ Tous deux ont porte trop loin leur revolte ddcidee, quoique douce en apparence, contre les dieux et les lois du Pamasse ; mais la libertd des opinions de la Motte semble tenir plus intimement a 1’interet personnel qu’il avoit de les soutenir; et la liberte des opinions de Fontenelle a V inter et general, peut-ltre quelquefois mal entendu, qu'il prenoit au progres de la raison dans tous les genres. What follows may be regarded in the light of a comment on the maxim above quoted : “ La finesse de la Motte est plus developpee, celle de Fontenelle laisse plus a deviner a son lecteur. La Motte, sans jamais en trop dire, n’oublie de ce que son sujet lui presente, met habilement tout en oeuvre, et semble craindre perdre par des reticences trop subtiles quelqu’un de ses avantages ; Fontenelle, sans jamais etre obscur, excepte pour ceux qui ne meritent pas meme qu’on soit clair, se manage a la fois et le plaisir de sous-entendre, et celui d’esperer qu’il sera pleine- ment entendu par ceux qui en sont dignes.”—Eloge de la Motte",Of,TR,8,Turkey,Asia
"Of the individuals just mentioned, Nizolius is the only one who seems entitled to maintain a per¬ manent place in the annals of modern science",Of,TR,8,Turkey,Asia
