Entry,City,Country code,Edition,Country,Continent
"to the origin and genesis of our ideas, to trace the causes to which the sciences owe their birth; and to mark the characteristics hy which they are distinguished from each other. In order to ascertain the latter, it is necessary to compre¬ hend, in one general scheme, all the various de¬ partments of study; to arrange them into pro¬ per classes; and to point out their mutual rela¬ tions and dependencies.” Such a scheme is some¬ times likened hy D’Alembert to a map or chart of the intellectual world; sometimes to a Ge¬ nealogical1 or Encyclopedical Tree, indicating the manifold and complicated affinities of those studies, which, however apparently remote and unconnected, are all the common offspring of the human understanding. For executing suc¬ cessfully this chart or tree, a philosophical deli¬ neation of the natural progress of the mind may (according to him) furnish very useful lights; although he acknowledges that the results of the two undertakings cannot fail to differ widely in many instances,—the laws which regulate the generation of our ideas often interfering with that systematical order in the relative arrange¬ ment of scientific pursuits, which it is the pur¬ pose of the Encyclopedical Tree to exhibit.2 In treating of the first of these subjects, it can¬ not he denied that D’Alembert has displayed much ingenuity and invention; hut the depth and solidity of his general train of thought may he questioned. On various occasions, he has evidently suffered himself to he misled hy a spi¬ rit of false refinement; and on others, where probably he was fully aware of his inability to render the theoretical chain complete, he seems to have aimed at concealing from his readers the faulty links, hy availing himself of those epi¬ grammatic points, and other artifices of style, with which the genius of the French language enables a skilful writer to smooth and varnish over his most illogical transitions",,FR,8,France,Europe
"things as they are in themselves knowahle; actions as they depend on us, in order to hap¬ piness ; and the right use of signs, in order to knowledge; being toto ccelo different, they seem¬ ed to me to he the three great provinces of the intellectual world, wholly separate and distinct one from another.”1 From the manner in which Mr Locke ex¬ presses himself in the above quotation, he ap¬ pears evidently to have considered the division proposed in it as an original idea of his own; and yet the truth is, that it coincides exactly with what was generally adopted by the philo¬ sophers of ancient Greece. “ The ancient Greek Philosophy,” says Mr Smith, “ was divid¬ ed into three great branches, Physics, or Natural Philosophy; Ethics, or Moral Philosophy; and Logic. This general division,” he adds, “ seems perfectly agreeable to the nature of things.” Mr Smith afterwards observes, in strict conformity to Locke’s definitions (of which, however, he seems to have had no recollection when he wrote this passage), “ That, as the human mind and the Deity, in whatever their essence may he supposed to consist, are parts of the great system of the universe, and parts, too, productive of the most important effects, what¬ ever was taught in the ancient schools of Greece, concerning their nature, made a part of the sys¬ tem of physics.”2 * Dr Campbell, in his Philosophy of Rhetoric has borrowed from the Grecian schools the same very extensive use of the words physics and physiology, which he employs as synonymous terms; comprehending under this title “ not merely Natural History, Astronomy, Geography, Mechanics, Optics, Hydrostatics, Meteorology, Medicine, Chemistry, hut also Natural Theology and Psychology, which,” he observes, “ have been, in his opinion, most unnaturally disjoined from Physiology by philosophers.” “ Spirit,” he adds, “ which here comprises only the Supreme Being and the human soul, is surely as much in¬ cluded under the notion of natural object as body is; and is knowahle to the philosopher purely in the same way, by observation and experience.”5 A similar train of thinking led the late cele¬ brated M. Turgot to comprehend under the name of Physics, not only Natural Philosophy (as that phrase is understood by the Newtonians), but Metaphysics, Logic, and even History.4 Notwithstanding all this weight of authority, it is difficult to reconcile one’s self to an arrange¬ ment which, while it classes with Astronomy, with Mechanics, with Optics, and with Hy¬ drostatics, the strikingly contrasted studies of Natural Theology and of the Philosophy of the Human Mind, disunites from the two last the far more congenial sciences of Ethics and of Logic. The human mind, it is true, as well as the material world which surrounds it, forms a part of the great system of the Universe; hut is it possible to conceive two parts of the same whole more completely dissimilar, or rather more diametrically opposite, in all their charac- teristical attributes ? Is not the one the appro¬ priate field and province of observation,—a power 1 See the concluding chapter of the Essay on Human Understanding, entitled, “ Of the Division of the Sciences.” J Wealth of Nations, Book v. chap. i",Of,"GR,TR",8,"Greece,Turkey","Europe,Asia"
"4 “ Sous le nom de sciences physiques je comprends la logique, qui est la connoissance des operations de notre esprit et de la generation de nos idees; la metaphysique, qui s’occupe de la nature et de 1’origine des etres ; et enfin la physique, pro- prement dite, qui observe Paction mutuelle des corps les uns sur les autres, et les causes et Penchainement des phe'nomenes sensibles. On pourroit y ajouter Vhistoire.""—(Qduvres de Turgot, Tome II. pp. 284, 285.) In the year 1795, a quarto volume was published at Bath, entitled Intellectual Physics. It consists entirely of speculations concerning the human mind, and is by no means destitute of merit. The publication was anonymous ; but I have reason to believe that the author was the late well-known Governor Pownall",Bath,GB,8,United Kingdom,Europe
"It would furnish a very interesting and in¬ structive subject of speculation, to record and to illustrate (with the spirit, however, rather of a philosopher than of an antiquary), the various abortive efforts, which, during this protracted and seemingly hopeless period of a thousand years, were made by enlightened individuals, to impart to their contemporaries the fruits of their own acquirements. For in no one age from its commencement to its close, does the continuity of knowledge (if I may borrow an expression of Mr Harris), seem to have been entirely interrupted: “ There was always a faint twilight, like that auspicious gleam which, in a summer’s night, fills up the interval between the setting and the rising sun.”1 On the present occasion, I shall content myself with remarking the important effects produced by the numerous monastic esta¬ blishments all over the Christian world, in pre¬ serving, amidst the general wreck, the inesti¬ mable remains of Greek and Roman refinement, and in keeping alive, during so many centuries, those scattered sparks of truth and of science, which were afterwards to kindle into so bright a flame. I mention this particularly, because, in our zeal against the vices and corruptions of the Romish church, we are too apt to forget, how deeply wre are indebted to its superstitious and apparently useless foundations, for the most pre¬ cious advantages that we now enjoy",Roman,"RO,GR",8,"Romania,Greece","Europe,Europe"
"15 dence compiled by Grotius and bis successors;— systems which, for a hundred and fifty years, engrossed all the learned industry of the most enlightened part of Europe; and which, how¬ ever unpromising in their first aspect, were des¬ tined, in the last result, to prepare the way for that never to he forgotten change in the literary taste of the eighteenth century, c< which has everywhere turned the spirit of philosophical inquiry from frivolous or abstruse speculations, to the business and affairs of men.”1 The revival of letters may he considered as coeval with the fall of the Eastern empire, to¬ wards the close of the fifteenth century. In con¬ sequence of this event, a number of learned Greeks took refuge in Italy, where the taste for literature already introduced by Dante, Petrarch, and Boccacio, together with the liberal patro¬ nage of the illustrious House of Medicis, secu¬ red them a welcome reception. A knowledge of the Greek tongue soon became fashionable; and the learned, encouraged by the rapid diffusion which the art of printing now gave to their labours, vied with each other in rendering the Greek authors accessible, by means of Latin translations, to a still wider circle of readers",,"GR,IT",8,"Greece,Italy","Europe,Europe"
"The invention of printing, which took place 1 Born 1483, died 1546. . . ",Born,NL,8,Netherlands,Europe
"Without this emancipation of the lower or¬ ders, and the gradual diffusion of wealth by which it was accompanied, the advantages de¬ rived from the invention of printing would have been extremely limited. A certain degree of ease and independence is essentially requisite to inspire men with the desire of knowledge, and to afford the leisure necessary for acquiring it; and it is only by the encouragement which such a state of society presents to industry and ambi¬ tion, that the selfish passions of the multitude can be interested in the intellectual improve¬ ment of their children. It is only, too, in such a state of society, that education and books are likely to increase the sum of human happiness; for while these advantages are confined to one privileged description of individuals, they but furnish them with an additional engine for de¬ basing and misleading the minds of their infe¬ riors. To all which it may be added, that it is chiefly by the shock and collision of different and opposite prejudices, that truths are gradually cleared from that admixture of error which they have so strong a tendency to acquire, wherever the course of public opinion is forcibly con- 1 It was in consequence of this mode of conducting education by means of oral instruction alone, that the different sects of philosophy arose in ancient Greece; and it seems to have been with a view of counteracting the obvious inconveniences resulting from them, that Socrates introduced his peculiar method of questioning, with an air of sceptical diffidence, those whom he was anxious to instruct; so as to allow them, in forming their conclusions, the complete and unbiassed exercise of their own reason. Such, at least, is the apology offered for the apparent indecision of the Academic school, by one of its wisest as well as most eloquent adherents. “ As for other sects,” says Cicero, “ who are bound in fetters, before they are able to form any judgment of what is right or true, and who have been led to yield themselves up, in their tender years, to the guidance of some friend, or to the captivating eloquence of the teacher whom they have first heard, they as¬ sume to themselves the right of pronouncing upon questions of which they are completely ignorant; adhering to whatever creed the wind of doctrine may have driven them, as if it were the only rock on which their safety depended.”—Cic",Cicero,"GR,US",8,"Greece,United States","Europe,North America"
"Nor ought we here to overlook the influence of the foregoing causes, in encouraging among authors the practice of addressing the multitude in their own vernacular tongues. The zeal of the Reformers first gave birth to this invaluable innovation, and imposed on their adversaries the necessity of employing, in their own de¬ fence, the same weapons.1 2 From that moment the prejudice began to vanish which had so long confounded knowledge with erudition; and a revolution commenced in the republic of let¬ ters, analogous to what the invention of gun¬ powder produced in the art of war. “ All the splendid distinctions of mankind,” as the Cham¬ pion and Flower of Chivalry indignantly ex¬ claimed, <{ were thereby thrown down; and the naked shepherd levelled with the knight clad in steel.” To all these considerations may he added the gradual effects of time and experience in cor¬ recting the errors and prejudices which had misled philosophers during so long a succession of ages. To this cause, chiefly, must he ascrib¬ ed the ardour with which we find various inge¬ nious men, soon after the period in question, employed in prosecuting experimental inquiries ; a species of study to which nothing analogous occurs in the history of ancient science.3 * The boldest and most successful of this new school was the celebrated Paracelsus, born in 1493, and consequently only ten years younger than Luther. “ It is impossible to doubt,” says Le Clerc, in his History of Physic, “ that he pos¬ sessed an extensive knowledge of what is called the Materia Medica, and that he had employed much time in working on the animal, the vege¬ table, and the mineral substances of which it is composed. He seems, besides, to have tried an immense number of experiments in chemistry; hut he has this great defect, that he studiously conceals or disguises the results of his long ex¬ perience.” The same author quotes from Pa¬ racelsus a remarkable expression, in which he calls the philosophy of Aristotle a wooden foun¬ dation. “ He ought to have attempted,” con¬ tinues Le Clerc, “ to have laid a better ; hut if he has not done it, he has at least, hy discover¬ ing its weakness, invited his successors to look out for a firmer basis.”5 Lord Bacon himself, while he censures the moral frailties of Paracelsus, and the blind em¬ piricism of his followers, indirectly acknowledges the extent of his experimental information: “ The ancient sophists may he said to have hid, hut Paracelsus extinguished the light of nature",Cham,DE,8,Germany,Europe
"The sophists were only deserters of experience, hut Paracelsus has betrayed it. At the same time, he is so far from understanding the right method of conducting experiments, or of record¬ ing their results, that he has added to the trouble and tediousness of experimenting. By wander¬ ing through the wilds of experience, his disciples sometimes stumble upon useful discoveries, not hy reason, but by accident;—whence rashly proceeding to form theories, they carry the smoke and tarnish of their art along with them; and, like childish operators at the furnace, at¬ tempt to raise a structure of philosophy with a few experiments of distillation.” Two other circumstances, of a nature widely different from those hitherto enumerated, al¬ though, probably, in no small degree to be ac¬ counted for on the same principles, seconded, with an incalculable accession of power, the sud- 1 “ The sacred books were, in almost all the kingdoms and states of Europe, translated into the language of each respec¬ tive people, particularly in Germany, Italy, France, and Britain.”—(Mosheim’s Eccles. IJist. Voh III. p. 205.) The effect of this single circumstance in multiplying the number of readers and of thinkers, and in giving a certain stability to the mutable forms of oral speech, may be easily imagined. The common translation of the Bible into English is pronounced by Dr Lowth to be still the best standard of our language. . „ 2 “ Hmc nostra (ut ssepe diximus) felicitatis cujusdam sunt potius quam facultatis, et potius temporis partus qua?n ingenn. — Nov. Org. Lib. i. c. xxiii",Eccles,"DE,IT,FR,GB,UK",8,"Germany,Italy,France,United Kingdom,N/A","Europe,Europe,Europe,Europe,N/A"
"of Mosheim. London, 2d ed. Yol. IV. p. 19-) He afterwards mentions one of Luther’s early disciples (Amsdorff) “ who was so far transported and infatuated by his excessive zeal for the supposed doctrine of his master, as to maintain, that good works are an impediment to salvation”—Ibid. p. 39",London,GB,8,United Kingdom,Europe
